CID,IUPACName,IsomericSMILES,MolecularFormula,MolecularWeight,HBondDonorCount,HBondAcceptorCount,Synonym
135398740,"2-amino-9-(1,3-dihydroxypropan-2-yloxymethyl)-1H-purin-6-one",C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,C9H13N5O4,255.23,4,6,"['ganciclovir', '82410-32-0', 'Gancyclovir', 'Cytovene', 'Vitrasert', 'Zirgan', 'RS-21592', 'Ganciclovirum', '2-Amino-9-(((1,3-dihydroxypropan-2-yl)oxy)methyl)-1H-purin-6(9H)-one', 'BW-759U', 'Cymevene', 'BW 759U', 'Virgan', ""2'-Nor-2'-deoxyguanosine"", ""2'-NDG"", 'BW 759', '9-[(1,3-Dihydroxy-2-propoxy)methyl]guanine', '9-((2-Hydroxy-1-(hydroxymethyl)ethoxy)methyl)guanine', 'MFCD00870588', '9-(1,3-DIHYDROXY-PROPOXYMETHANE)GUANINE', 'CHEBI:465284', '2-amino-9-{[(1,3-dihydroxypropan-2-yl)oxy]methyl}-6,9-dihydro-3H-purin-6-one', '9-((1,3-Dihydroxy-2-propoxy)methyl)guanine', 'Hydroxyacyclovir', 'NSC-759656', '2-amino-9-((1,3-dihydroxypropan-2-yloxy)methyl)-1H-purin-6(9H)-one', 'P9G3CKZ4P5', '6H-Purin-6-one, 2-amino-1,9-dihydro-9-((2-hydroxy-1-(hydroxymethyl)ethoxy)methyl)-', 'MLS000028481', 'Guanine, 9-((2-hydroxy-1-(hydroxymethyl)ethoxy)methyl)-', 'DTXSID8041032', '2-(6-Amino-purin-9-ylmethoxy)-propane-1,3-diol', '2-amino-9-{[(1,3-dihydroxypropan-2-yl)oxy]methyl}-1,9-dihydro-6H-purin-6-one', '9-[[2-Hydroxy-1-(hydroxymethyl)ethoxy]methyl]guanine', 'NCGC00015471-02', 'HHEMG', 'SMR000058324', '2-amino-9-(1,3-dihydroxypropan-2-yloxymethyl)-1H-purin-6-one', 'Biolf 62', 'Ganciclovirum [Latin]', '2-amino-9-((1,3-dihydroxypropan-2-yloxy)methyl)-9H-purin-6-ol', 'CAS-82410-32-0', '2-amino-9-((1,3-dihydroxypropan-2-yloxy)methyl)-3H-purin-6(9H)-one', '2-Amino-9-(2-hydroxy-1-hydroxymethyl-ethoxymethyl)-1,9-dihydro-purin-6-one', '2-amino-9-(2-hydroxy-1-hydroxymethylethoxymethyl)-6,9-dihydro-1H-6-purinone', 'Ganciclovir 100 microg/mL in Acetonitrile:Water', 'C9H13N5O4', 'GCV', 'BIOLF-62', 'DTXCID6021032', '2-[(2-amino-6-hydroxypurin-9-yl)methoxy]propane-1,3-diol', 'Citovirax', 'Cymevan', 'Cymeven', 'BW-B 759U', 'DRG-0018', '2-amino-9-(((1,3-dihydroxypropan-2-yl)oxy)methyl)-1,9-dihydro-6H-purin-6-one', 'Vitrasert (TN)', 'Cytovene (TN)', 'CCRIS 9212', 'HSDB 6512', 'SR-01000075894', 'GCV & MSL', 'UNII-P9G3CKZ4P5', 'Ganciclovir (JAN/USP/INN)', '2-amino-9-[[2-hydroxy-1-(hydroxymethyl)ethoxy]methyl]-1H-purin-6-one', 'Ganciclovir,(S)', '2-Amino-1,9-((2-hydroxy-1-(hydroxymethyl)ethoxy)methyl)-6-H-purin-6-one', 'BW-795', 'MB3795', 'Prestwick_1068', 'ST-605', 'Zirgan (TN)', 'GCV & 1110U81', 'Ganciclovir [USAN:USP:INN:BAN:JAN]', 'Opera_ID_284', '2-amino-9-(1,3-dihydroxypropan-2-yloxymethyl)-3H-purin-6-one', 'GANCICLOVIR [MI]', 'Prestwick0_000839', 'Prestwick1_000839', 'Prestwick2_000839', 'Prestwick3_000839', 'GANCICLOVIR [INN]', 'GANCICLOVIR [JAN]', 'Lopac-G-2536', 'BIOLF62', 'GANCICLOVIR [HSDB]', 'GANCICLOVIR [USAN]', 'CHEMBL182', 'EC 627-054-3', 'G 2536', 'GANCICLOVIR [VANDF]', 'SCHEMBL3033', 'GANCICLOVIR [MART.]', 'Lopac0_000539', 'BSPBio_000797', 'GANCICLOVIR [USP-RS]', 'GANCICLOVIR [WHO-DD]', 'MLS001077349', 'BIDD:GT0783', 'SPBio_002718', 'GANCICLOVIR [EMA EPAR]', 'BPBio1_000877', 'methyl)-1H-purin-6(9H)-one', 'SCHEMBL14491348', 'BDBM85707', 'GANCICLOVIR [EP IMPURITY]', 'GANCICLOVIR [ORANGE BOOK]', 'IRSCQMHQWWYFCW-UHFFFAOYSA-N', 'GANCICLOVIR [EP MONOGRAPH]', 'HMS1570H19', 'HMS2090K08', 'HMS2097H19', 'HMS2235C21', 'HMS3259B13', 'HMS3261L19', 'HMS3371H01', 'HMS3604L19', 'HMS3655M18', 'HMS3714H19', 'Pharmakon1600-01502362', 'GANCICLOVIR [USP MONOGRAPH]', 'BCP12705', 'NSC_3454', 'Tox21_110160', 'Tox21_500539', '2-(2-Amino-1,6-dihydro-6-oxo-purin-9-yl)methoxy-1,3-propanediol', 'BBL029078', 'BDBM50237614', 'NSC759656', 'PDSP1_000816', 'PDSP2_000803', 's1878', 'STK801910', 'STL514515', '2-amino-9-[[2-hydroxy-1-(hydroxymethyl)ethoxy]methyl]-3H-purin-6-one', 'AKOS004119898', 'AKOS026749928', 'AKOS037492029', 'Tox21_110160_1', 'Valganciclovir hydrochloride impurity a', 'AC-8069', 'CCG-204629', 'CS-2014', 'DB01004', 'Ganciclovir, >=99% (HPLC), powder', 'KS-1065', 'LP00539', 'NC00647', 'NSC 759656', 'SDCCGSBI-0050522.P002', '2-Amino-1,9-dihydro-9-((2-hydroxy-1-(hydroxymethyl)ethoxy)methyl)-6H-purin-6-one', 'SMP2_000038', 'NCGC00015471-01', 'NCGC00015471-03', 'NCGC00015471-04', 'NCGC00015471-05', 'NCGC00015471-06', 'NCGC00015471-08', 'NCGC00015471-16', 'NCGC00093928-01', 'NCGC00093928-02', 'NCGC00168567-01', 'NCGC00188980-01', 'NCGC00261224-01', '9-(1,3-dihydroxy-2propoxymethyl)guanine', 'BG164496', 'HY-13637', 'SY027981', '9-(1,3-dihydroxy-2-propoxymethyl)guanine', 'CAS_82410-32-0', '2-amino-9-((1,3-dihydroxypropan-2-yloxy)', '9-(1,3-dihydroxy-2-propoxymethyl)-guanine', 'EU-0100539', 'FT-0611007', 'FT-0668948', 'G0315', 'SW197135-3', 'EN300-49857', 'C07019', 'D00333', '9-[[(1,3-Dihydroxy-2-propyl)oxy]methyl]guanine', 'A840322', 'A935676', 'Ganciclovir, Antibiotic for Culture Media Use Only', 'Q417640', 'SR-01000721941', 'Q-201148', 'SR-01000075894-1', 'SR-01000075894-4', 'SR-01000721941-3', 'Z594284200', 'Ganciclovir, European Pharmacopoeia (EP) Reference Standard', 'VALGANCICLOVIR HYDROCHLORIDE IMPURITY A [USP IMPURITY]', '2-[(2-amino-6-hydroxy-9H-purin-9-yl)methoxy]propane-1,3-diol', 'Ganciclovir, United States Pharmacopeia (USP) Reference Standard', 'Ganciclovir, Pharmaceutical Secondary Standard; Certified Reference Material', '2-((6-Hydroxy-2-imino-2,3-dihydro-9H-purin-9-yl)methoxy)propane-1,3-diol', '2-amino-9-{[2-hydroxy-1-(hydroxymethyl)ethoxy]methyl}-1,9-dihydro-6H-purin-6-one', 'Ganciclovir, 1.0 mg/mL (1% 1M HCl in Methanol), certified reference material', 'Guanine, 9-((2-hydroxy-1-(hydroxymethyl)ethoxy)methyl)- and MSL, neutralizing monoclonal antibody']"
25110667,"4-[6-methyl-3-(2-phenylethylsulfanylmethyl)imidazo[1,2-a]pyridin-8-yl]sulfanylphenol",CC1=CN2C(=CN=C2C(=C1)SC3=CC=C(C=C3)O)CSCCC4=CC=CC=C4,C23H22N2OS2,406.6,1,4,"['CHEMBL485622', '4-[6-methyl-3-(phenethylsulfanylmethyl)imidazo[1,2-a]pyridin-8-yl]sulfanylphenol', '8-(4-Hydroxyphenylthio)-6-methyl-3-phenethylthiomethylimidazo[1,2-a]pyridine']"
44589082,"8-(furan-2-yl)-6-methyl-3-(2-phenylethylsulfanylmethyl)imidazo[1,2-a]pyridine",CC1=CN2C(=CN=C2C(=C1)C3=CC=CO3)CSCCC4=CC=CC=C4,C21H20N2OS,348.5,0,3,"['CHEMBL372579', '8-(2-furyl)-6-methyl-3-(phenethylsulfanylmethyl)imidazo[1,2-a]pyridine', '8-(Furan-2-yl)-6-methyl-3-(phenethylthiomethyl)imidazo[1,2-a]pyridine']"
44588982,"3-(benzylsulfanylmethyl)-8-methyl-6-thiophen-3-ylimidazo[1,2-a]pyridine",CC1=CC(=CN2C1=NC=C2CSCC3=CC=CC=C3)C4=CSC=C4,C20H18N2S2,350.5,0,3,"['CHEMBL484208', '3-Benzylthiomethyl-8-methyl-6-(thien-3-yl)imidazo[1,2-a]pyridine', '3-(benzylsulfanylmethyl)-8-methyl-6-(3-thienyl)imidazo[1,2-a]pyridine']"
25110652,"3-(benzylsulfanylmethyl)-8-methyl-6-pyrrol-1-ylimidazo[1,2-a]pyridine",CC1=CC(=CN2C1=NC=C2CSCC3=CC=CC=C3)N4C=CC=C4,C20H19N3S,333.5,0,2,"['CHEMBL485419', '3-(benzylsulfanylmethyl)-8-methyl-6-pyrrol-1-yl-imidazo[1,2-a]pyridine', '3-Benzylthiomethyl-8-methyl-6-(pyrrol-1-yl)imidazo-[1,2-a]pyridine']"
44588595,"3-(benzylsulfanylmethyl)-6-methyl-8-pyrrolidin-1-ylimidazo[1,2-a]pyridine",CC1=CN2C(=CN=C2C(=C1)N3CCCC3)CSCC4=CC=CC=C4,C20H23N3S,337.5,0,3,"['CHEMBL513939', '3-(benzylsulfanylmethyl)-6-methyl-8-pyrrolidin-1-yl-imidazo[1,2-a]pyridine', '3-Benzylthiomethyl-6-methyl-8-(pyrrolidin-1-yl)imidazo[1,2-a]pyridine']"
44588708,"6-methyl-3-(2-phenylethylsulfanylmethyl)imidazo[1,2-a]pyridine-8-carbonitrile",CC1=CN2C(=CN=C2C(=C1)C#N)CSCCC3=CC=CC=C3,C18H17N3S,307.4,0,3,['CHEMBL484763']
44588985,"4-[8-methyl-3-(2-phenylethylsulfanylmethyl)imidazo[1,2-a]pyridin-6-yl]morpholine",CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)N4CCOCC4,C21H25N3OS,367.5,0,4,"['CHEMBL450742', '8-Methyl-6-(morpholin-1-yl)-3-(phenethylthiomethyl)imidazo[1,2-a]pyridine', '4-[8-methyl-3-(phenethylsulfanylmethyl)imidazo[1,2-a]pyridin-6-yl]morpholine']"
44589008,"1-[8-methyl-3-(2-phenylethylsulfanylmethyl)imidazo[1,2-a]pyridin-6-yl]pyrrolidin-2-one",CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)N4CCCC4=O,C21H23N3OS,365.5,0,3,"['CHEMBL520684', '1-[8-methyl-3-(phenethylsulfanylmethyl)imidazo[1,2-a]pyridin-6-yl]pyrrolidin-2-one', 'N-(8-Methyl-3-phenethylthiomethylimidazo[1,2-a]pyridin-6-yl)pyrrolidin-2-one']"
25110665,"4-[8-methyl-3-(2-phenylethylsulfanylmethyl)imidazo[1,2-a]pyridin-6-yl]sulfanylaniline",CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)SC4=CC=C(C=C4)N,C23H23N3S2,405.6,1,4,"['CHEMBL464602', '6-(4-Aminophenylthio)-8-methyl-3-phenethylthiomethylimidazo[1,2-a]pyridine', '4-[8-methyl-3-(phenethylsulfanylmethyl)imidazo[1,2-a]pyridin-6-yl]sulfanylaniline']"
135398513,2-amino-9-(2-hydroxyethoxymethyl)-1H-purin-6-one,C1=NC2=C(N1COCCO)N=C(NC2=O)N,C8H11N5O3,225.20,3,5,"['acyclovir', 'Aciclovir', 'Acycloguanosine', '59277-89-3', 'Zovirax', 'Virorax', 'Vipral', 'Wellcome-248U', 'Aciclovirum', '9-[(2-Hydroxyethoxy)methyl]guanine', 'Sitavig', 'Zovir', '2-Amino-9-((2-hydroxyethoxy)methyl)-1H-purin-6(9H)-one', 'Gerpevir', 'Hascovir', 'Acyclovir-side chain-2-3H', 'Aciclovirum [Latin]', 'Acicloftal', 'Cargosil', 'Novirus', '9-(2-Hydroxyethoxy)methylguanine', '9-HYROXYETHOXYMETHYLGUANINE', 'W-248-U', 'Aciclovirum [INN-Latin]', 'BW-248U', 'DRG-0008', '9-((2-Hydroxyethoxy)methyl)guanine', 'CCRIS 1953', 'CHEBI:2453', 'NSC 645011', '141294-79-3', 'HSDB 6511', 'UNII-X4HES1O11F', '2-Amino-1,9-dihydro-9-((2-hydroxyethoxy)methyl)-6H-purin-6-one', 'EINECS 261-685-1', 'X4HES1O11F', 'Aciclovir [INN]', 'MFCD00057880', 'NSC-645011', 'NSC-758477', 'AVACLYR', '2-amino-9-(2-hydroxyethoxymethyl)-3H-purin-6-one', 'DTXSID1022556', 'Acyclovir (Aciclovir)', '2-Amino-1,9-dihydro-9-[(2-hydroxyethoxy)methyl]-6H-purin-6-one', '2-Amino-9-[(2-hydroxyethoxy)methyl]-1,9-dihydro-6H-purin-6-one', '6H-Purin-6-one, 2-amino-1,9-dihydro-9-[(2-hydroxyethoxy)methyl]-', 'ACYCLOVIR-SIDECHAIN-2-3H', 'Acyclovir [USAN:USP]', 'Zovirax (TN)', 'NSC645011', '9-[(2-Hydroxyethoxy)-methyl]guanine', '2-amino-9-(2-hydroxyethoxymethyl)-1H-purin-6-one', 'MLS000069633', 'DTXCID102556', 'Activir', '9-(2-Hydroxyethoxymethyl)guanine', '6H-Purin-6-one, 2-amino-1,9-dihydro-9-((2-hydroxyethoxy)methyl)-', 'Aciclovirum (Latin)', 'AC2', 'Acyclovir [USAN]', '2-amino-9-((2-hydroxyethoxy)methyl)-3H-purin-6(9H)-one', 'NCGC00015061-02', 'Aciclovier', 'SMR000058225', 'Genvir', 'Maynar', 'Zyclir', 'Acyclovir (USAN:USP)', 'ACICLOVIR (IARC)', 'ACICLOVIR [IARC]', '2-amino-9-[(2-hydroxyethoxy)methyl]-6,9-dihydro-3H-purin-6-one', 'CAS-59277-89-3', 'Aciclovirum (INN-Latin)', '6H-Purin-6-one, 1,9-dihydro-2-amino-9-((2-hydroxyethoxy)methyl)-', '2-amino-9-(2-hydroxyethoxymethyl)purin-6-ol', 'ACICLOVIR (MART.)', 'ACICLOVIR [MART.]', 'ACYCLOVIR (USP-RS)', 'ACYCLOVIR [USP-RS]', 'ACICLOVIR (EP MONOGRAPH)', 'ACICLOVIR [EP MONOGRAPH]', 'ACYCLOVIR (USP MONOGRAPH)', 'ACYCLOVIR [USP MONOGRAPH]', 'Viropump', 'AcycloFoam', '2-amino-9-((2-hydroxyethoxy)methyl)-1,9-dihydro-6H-purin-6-one', '2-amino-9-[(2-hydroxyethoxy)methyl]-3,9-dihydro-6H-purin-6-one', 'Acic', 'C8H11N5O3', '2-amino-9-{[(2-hydroxyethyl)oxy]methyl}-1,9-dihydro-6H-purin-6-one', 'Acyclo-V', 'Acyclovir Lauriad', 'Acyclovir (USP)', 'BW 248U', '88713-38-6', 'SR-01000075540', 'ACV & Pluronic F-68', 'VALACICLOVIR HYDROCHLORIDE IMPURITY B (EP IMPURITY)', 'VALACICLOVIR HYDROCHLORIDE IMPURITY B [EP IMPURITY]', 'Aclovir', 'Acyclovir & Pluronic F-68', 'Cyclovir', 'Poviral', 'Sitavir', '2-amino-9-((2-hydroxyethoxy)methyl)-3,9-dihydro-6H-purin-6-one', 'VALACICLOVIR HYDROCHLORIDE HYDRATE IMPURITY B (EP IMPURITY)', 'VALACICLOVIR HYDROCHLORIDE HYDRATE IMPURITY B [EP IMPURITY]', 'Prestwick_6', '1pwy', 'BW-248-U', 'Sitavig (TN)', 'Spectrum_001739', 'ACICLOVIR [JAN]', 'ACYCLOVIR [MI]', 'ACYCLOVIR [HSDB]', 'Opera_ID_1674', 'Prestwick0_000086', 'Prestwick1_000086', 'Prestwick2_000086', 'Prestwick3_000086', 'Spectrum2_001563', 'Spectrum3_001874', 'Spectrum4_000225', 'Spectrum5_001093', 'ACYCLOVIR [VANDF]', 'Lopac-A-4669', 'Aciclovir (JP17/INN)', 'CHEMBL184', 'A 4669', 'ACICLOVIR [WHO-DD]', 'ACICLOVIR [WHO-IP]', 'SCHEMBL3175', 'Lopac0_000037', 'ACICLOVIRUM [WHO-IP]', 'BSPBio_000012', 'BSPBio_003348', 'KBioGR_000889', 'KBioSS_002219', 'BIDD:GT0646', 'DivK1c_000185', 'SPECTRUM1503603', 'SPBio_001466', 'SPBio_001951', '2-amino-9-[(2-hydroxyethoxy)methyl]hydropurin-6-one', 'BPBio1_000014', 'GTPL4829', 'SCHEMBL9828560', '9(2-hydroxyethoxymethyl)guanine', 'ACYCLOVIR [ORANGE BOOK]', 'HMS500J07', 'KBio1_000185', 'KBio2_002219', 'KBio2_004787', 'KBio2_007355', 'KBio3_002850', 'D06BB03', 'J05AB01', 'S01AD03', 'NINDS_000185', 'HMS1568A14', 'HMS1922E08', 'HMS2090G09', 'HMS2095A14', 'HMS2234K21', 'HMS3259N10', 'HMS3260G15', 'HMS3269M15', 'HMS3372K02', 'HMS3413D21', 'HMS3655C14', 'HMS3677D21', 'HMS3712A14', 'Pharmakon1600-01503603', 'BCP11036', '9-(2-hydroxyethoxy methyl) guanine', 'Tox21_110075', 'Tox21_500037', 'BBL009642', 'BDBM50021776', 'BDBM50103518', 'CCG-39909', 'NSC335752', 'NSC758477', 'NSC780378', 's1807', 'STK796771', 'STL257059', 'STL301862', 'AKOS000656213', 'AKOS015995680', 'AKOS022135433', 'Tox21_110075_1', 'AC-8068', 'CS-1353', 'DB00787', 'KS-1027', 'LP00037', 'NC00717', 'NSC-780378', 'SDCCGSBI-0050026.P003', 'IDI1_000185', 'SMP1_000007', 'NCGC00015061-01', 'NCGC00015061-03', 'NCGC00015061-04', 'NCGC00015061-05', 'NCGC00015061-06', 'NCGC00015061-07', 'NCGC00015061-08', 'NCGC00015061-09', 'NCGC00015061-10', 'NCGC00015061-12', 'NCGC00015061-13', 'NCGC00015061-28', 'NCGC00015061-29', 'NCGC00022426-03', 'NCGC00093555-01', 'NCGC00093555-02', 'NCGC00093555-03', 'NCGC00093555-04', 'NCGC00167756-01', 'NCGC00167756-02', 'NCGC00260722-01', 'NCGC00381719-03', 'HY-17422', 'SY051130', 'Acycloguanosine, >=99% (HPLC), powder', 'Aciclovir 1.0 mg/ml in Dimethyl Sulfoxide', 'AM20100442', 'EU-0100037', 'FT-0621607', 'FT-0657847', 'SW196324-3', 'C06810', 'D00222', 'EN300-123010', 'A832236', 'A935190', 'Q147101', 'Q-200591', 'SR-01000075540-1', 'SR-01000075540-3', 'SR-01000075540-5', '2-amino-9-[(2-hydroxyethoxy)methyl]-9H-purin-6-ol', '2-azanyl-9-(2-hydroxyethyloxymethyl)-3H-purin-6-one', 'BRD-K32318651-001-17-9', 'Aciclovir, British Pharmacopoeia (BP) Reference Standard', 'F2173-0946', 'Z1546610471', 'Aciclovir, European Pharmacopoeia (EP) Reference Standard', '2-Amino-9-(2-hydroxy-ethoxymethyl)-5,9-dihydro-purin-6-one', 'Acyclovir, United States Pharmacopeia (USP) Reference Standard', '2-Amino-9-(2-hydroxy-ethoxymethyl)-5,9-dihydro-purin-6-one (ACV)', '2-Amino-9-[(2-hydroxyethoxy)methyl]-1,9-dihydro-6H-purin-6-one #', 'ACV; Acycloguanosine; Acyclovir; NSC 645011; NSC-645011; NSC645011', 'Acyclovir, Pharmaceutical Secondary Standard; Certified Reference Material', 'Aciclovir for peak identification 1, European Pharmacopoeia (EP) Reference Standard', 'Aciclovir for peak identification 2, European Pharmacopoeia (EP) Reference Standard', 'Aciclovir for system suitability, European Pharmacopoeia (EP) Reference Standard', 'InChI=1/C8H11N5O3/c9-8-11-6-5(7(15)12-8)10-3-13(6)4-16-2-1-14/h3,14H,1-2,4H2,(H3,9,11,12,15']"
44588705,"8-imidazol-1-yl-6-methyl-3-(2-phenylethylsulfanylmethyl)imidazo[1,2-a]pyridine",CC1=CN2C(=CN=C2C(=C1)N3C=CN=C3)CSCCC4=CC=CC=C4,C20H20N4S,348.5,0,3,"['CHEMBL483586', '8-(Imidazol-1-yl)-6-methyl-3-phenethylthiomethylimidazo[1,2-a]pyridine', '8-imidazol-1-yl-6-methyl-3-(phenethylsulfanylmethyl)imidazo[1,2-a]pyridine']"
44588727,"8-(4-chlorophenyl)sulfanyl-6-methyl-3-(2-phenylethylsulfanylmethyl)imidazo[1,2-a]pyridine",CC1=CN2C(=CN=C2C(=C1)SC3=CC=C(C=C3)Cl)CSCCC4=CC=CC=C4,C23H21ClN2S2,425.0,0,3,"['CHEMBL485621', '8-(4-chlorophenyl)sulfanyl-6-methyl-3-(phenethylsulfanylmethyl)imidazo[1,2-a]pyridine', '8-(4-Chlorophenylthio)-6-methyl-3-phenethylthiomethylimidazo[1,2-a]pyridine']"
44589032,"6-indol-1-yl-8-methyl-3-(2-phenylethylsulfanylmethyl)imidazo[1,2-a]pyridine",CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)N4C=CC5=CC=CC=C54,C25H23N3S,397.5,0,2,"['CHEMBL515999', '6-(Indol-1-yl)-8-methyl-3-phenethylthiomethylimidazo[1,2-a]pyridine', '6-indol-1-yl-8-methyl-3-(phenethylsulfanylmethyl)imidazo[1,2-a]pyridine']"
44589033,"8-methyl-3-(2-phenylethylsulfanylmethyl)-6-pyrrolo[2,3-b]pyridin-1-ylimidazo[1,2-a]pyridine",CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)N4C=CC5=C4N=CC=C5,C24H22N4S,398.5,0,3,"['CHEMBL459000', '8-methyl-3-(phenethylsulfanylmethyl)-6-pyrrolo[2,3-b]pyridin-1-yl-imidazo[1,2-a]pyridine', '8-Methyl-3-phenethylthiomethyl-6-(pyrrolo[2,3-b]pyridin-1-yl)imidazo[1,2-a]pyridine']"
44588594,"6-methyl-3-(2-phenylethylsulfanylmethyl)-8-pyrrolidin-1-ylimidazo[1,2-a]pyridine",CC1=CN2C(=CN=C2C(=C1)N3CCCC3)CSCCC4=CC=CC=C4,C21H25N3S,351.5,0,3,"['CHEMBL456810', '6-Methyl-3-phenethylthiomethyl-8-(pyrrolidin-1-yl)-imidazo[1,2-a]pyridine', '6-methyl-3-(phenethylsulfanylmethyl)-8-pyrrolidin-1-yl-imidazo[1,2-a]pyridine']"
44588596,"6-methyl-8-(4-methylpiperazin-1-yl)-3-(2-phenylethylsulfanylmethyl)imidazo[1,2-a]pyridine",CC1=CN2C(=CN=C2C(=C1)N3CCN(CC3)C)CSCCC4=CC=CC=C4,C22H28N4S,380.6,0,4,['CHEMBL456812']
44589009,"8-methyl-3-(2-phenylethylsulfanylmethyl)-6-pyrrol-1-ylimidazo[1,2-a]pyridine",CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)N4C=CC=C4,C21H21N3S,347.5,0,2,"['CHEMBL485418', '8-methyl-3-(phenethylsulfanylmethyl)-6-pyrrol-1-yl-imidazo[1,2-a]pyridine', '8-Methyl-3-phenethylthiomethyl-6-(pyrrol-1-yl)imidazo[1,2-a]pyridine']"
446727,"5-[(E)-2-bromoethenyl]-1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione",C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)/C=C/Br)CO)O,C11H13BrN2O5,333.13,3,5,"['Brivudine', '69304-47-8', 'BVDU', ""(E)-5-(2-Bromovinyl)-2'-deoxyuridine"", 'Brivudin', 'Helpin', 'Zostex', 'Bromovinyldeoxyuridine', 'Brivudine [INN]', '5-BROMOVINYLDEOXYURIDINE', '(E)-5-(2-Bromovinyl)-deoxyuridine', 'RP101', 'RP-101', 'DTXSID0045755', 'Brivudine (INN)', 'NSC-633770', '5-((E)-2-bromovinyl)-1-((2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl)pyrimidine-2,4(1H,3H)-dione', 'NCGC00093656-01', '2M3055079H', '5-[(E)-2-bromoethenyl]-1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,2,3,4-tetrahydropyrimidine-2,4-dione', 'C11H13BrN2O5', 'Brivudinum', 'Brivudina', 'Brivudinum [INN-Latin]', 'Brivudina [INN-Spanish]', 'MFCD00058585', 'BVD', 'CCRIS 2831', ""Uridine, 5-[(1E)-2-bromoethenyl]-2'-deoxy-"", 'NSC 633770', ""trans-5-(2-Bromovinyl)-2'-deoxyuridine"", 'Bridic', 'Brivox', 'Zerpex', 'BrVdUrd', 'NSC633770', 'UNII-2M3055079H', ""Uridine, 5-(2-bromoethenyl)-2'-deoxy-, (E)-"", 'BV-dUrd', 'Zostex (TN)', 'BRIVUDINE [MI]', 'BRIVUDINE [MART.]', 'BRIVUDINE [WHO-DD]', ""Uridine, 5-(2-bromovinyl)-2'-deoxy-, (E)-"", 'Lopac0_000175', 'SCHEMBL99350', 'CHEMBL31634', 'SCHEMBL141408', '(E)-5-(2-Bromovinyl)-dUrd', 'DTXCID8025755', 'ODZBBRURCPAEIQ-PIXDULNESA-N', 'Tox21_111213', 'BDBM50366681', 's5009', 'UA-618', 'ZB0745', ""e-5-(2-bromovinyl)-2'-deoxyuridine"", 'AKOS015833980', 'CCG-204270', 'CS-6292', 'DB03312', 'LP00175', 'SDCCGSBI-0050163.P002', 'NCGC00093656-02', '5-[(E)-2-bromoethenyl]-1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione', '5-[(E)-2-bromovinyl]-1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]pyrimidine-2,4-dione', 'AS-35234', 'BP-58637', 'HY-13578', ""5-[(E)-2-bromoethenyl]-2'-deoxyuridine"", 'CAS-69304-47-8', 'A-176', 'B3404', 'EU-0100175', 'B 9647', 'D07249', ""5-((E)-2-BROMOVINYL)-2'-DEOXYURIDINE"", 'EN300-7413261', 'Q904107', 'SR-01000075726', 'J-700153', 'SR-01000075726-1', 'Bromovinyldeoxyuridine; 5-[(E)-2-Bromoethenyl]-1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione']"
44588616,"6-methyl-3-(2-phenylethylsulfanylmethyl)-8-pyrrol-1-ylimidazo[1,2-a]pyridine",CC1=CN2C(=CN=C2C(=C1)N3C=CC=C3)CSCCC4=CC=CC=C4,C21H21N3S,347.5,0,2,"['CHEMBL485557', '6-methyl-3-(phenethylsulfanylmethyl)-8-pyrrol-1-yl-imidazo[1,2-a]pyridine', '6-Methyl-3-phenethylthiomethyl-8-(pyrrol-1-yl)imidazo[1,2-a]pyridine']"
44589034,"8-methyl-3-(2-phenylethylsulfanylmethyl)imidazo[1,2-a]pyridine-6-carbonitrile",CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)C#N,C18H17N3S,307.4,0,3,"['CHEMBL459001', '8-Methyl-3-phenethylthiomethylimidazo[1,2-a]pyridin-6-carbonitrile', '8-methyl-3-(phenethylsulfanylmethyl)imidazo[1,2-a]pyridine-6-carbonitrile']"
