baid,acvalue,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,activity,protacxn,acname,acqualifier,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxid,cellids,targettaxid,anatomyid,anatomy
340860712,NULL,1097059,194163580,136183922,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,"N-[(E)-(4-hydroxy-3,5-dimethoxyphenyl)methylideneamino]-2-naphthalen-1-yloxyacetamide",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340860713,NULL,1097059,194184071,76333932,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N-[(E)-1-(2-bromophenyl)ethylideneamino]-2-naphthalen-1-yloxyacetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340860714,NULL,1097059,103504725,135398513,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,Acyclovir,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340860715,NULL,1097059,194177294,9617358,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N-[(E)-(3-hydroxyphenyl)methylideneamino]-2-naphthalen-1-yloxyacetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340860723,NULL,1097060,194177295,9611242,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,"2-naphthalen-1-yloxy-N-[(E)-(3,4,5-trimethoxyphenyl)methylideneamino]acetamide",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340860724,NULL,1097060,194184097,9616655,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N-[(E)-(3-chlorophenyl)methylideneamino]-2-naphthalen-1-yloxyacetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340860725,NULL,1097060,103504725,135398513,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,Acyclovir,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340860726,NULL,1097060,194177294,9617358,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N-[(E)-(3-hydroxyphenyl)methylideneamino]-2-naphthalen-1-yloxyacetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340860727,NULL,1097060,194177296,9556536,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N'-Benzylidene-2-(1-naphthyloxy)acetohydrazide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340860728,NULL,1097060,194184096,6870631,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N'-(4-Methoxybenzylidene)-2-(1-naphthyloxy)acetohydrazide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340860729,NULL,1097060,194149661,9656161,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N'-[(1E)-(3-hydroxy-4-methoxyphenyl)methylene]-2-(1-naphthyloxy)acetohydrazide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340860730,NULL,1097060,194163534,9640004,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,"2-(1-naphthyloxy)-N'-[(1E,2E)-3-phenylprop-2-enylidene]acetohydrazide",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340860731,NULL,1097060,194170435,9617301,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N-[(E)-(2-chlorophenyl)methylideneamino]-2-naphthalen-1-yloxyacetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340860732,NULL,1097060,194135918,71466640,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N-[(E)-1-(2-bromo-4-cyanophenyl)ethylideneamino]-2-naphthalen-1-yloxyacetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340860733,NULL,1097060,194142795,9590064,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,(Naphthalen-1-yloxy)-acetic acid (1-phenyl-ethylidene)-hydrazide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340860734,NULL,1097060,194163580,136183922,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,"N-[(E)-(4-hydroxy-3,5-dimethoxyphenyl)methylideneamino]-2-naphthalen-1-yloxyacetamide",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340860735,NULL,1097060,194177297,9615930,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,(E)-2-(naphthalen-1-yloxy)-N'-(2-nitrobenzylidene)acetohydrazide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340860736,NULL,1097060,194149659,135613960,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N'-(2-hydroxybenzylidene)-2-(1-naphthyloxy)acetohydrazide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861113,NULL,1097059,194177296,9556536,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N'-Benzylidene-2-(1-naphthyloxy)acetohydrazide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861114,NULL,1097059,194184096,6870631,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N'-(4-Methoxybenzylidene)-2-(1-naphthyloxy)acetohydrazide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861115,NULL,1097059,194177295,9611242,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,"2-naphthalen-1-yloxy-N-[(E)-(3,4,5-trimethoxyphenyl)methylideneamino]acetamide",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861116,NULL,1097059,194184097,9616655,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N-[(E)-(3-chlorophenyl)methylideneamino]-2-naphthalen-1-yloxyacetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861117,NULL,1097059,194142833,9617324,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N-[(E)-(4-fluorophenyl)methylideneamino]-2-naphthalen-1-yloxyacetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861118,NULL,1097059,194156682,9629664,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N-[(E)-(2-bromophenyl)methylideneamino]-2-naphthalen-1-yloxyacetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861119,NULL,1097059,194156683,9615919,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,2-(1-naphthyloxy)-N'-(4-nitrobenzylidene)acetohydrazide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861120,NULL,1097059,194163535,9661653,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N-[(E)-1-(4-chlorophenyl)ethylideneamino]-2-naphthalen-1-yloxyacetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861121,NULL,1097059,194163584,9610944,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N'-[(E)-(4-bromophenyl)methylidene]-2-(naphthalen-1-yloxy)acetohydrazide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861122,NULL,1097059,194149659,135613960,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N'-(2-hydroxybenzylidene)-2-(1-naphthyloxy)acetohydrazide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861123,NULL,1097059,194149662,76315820,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N-[(E)-(4-ethoxy-3-hydroxyphenyl)methylideneamino]-2-naphthalen-1-yloxyacetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861124,NULL,1097059,194135919,136135899,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,"N-[(E)-1-(2,4-dihydroxyphenyl)ethylideneamino]-2-naphthalen-1-yloxyacetamide",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861125,NULL,1097059,194163538,135560497,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N-[(E)-1-(4-hydroxyphenyl)ethylideneamino]-2-naphthalen-1-yloxyacetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861126,NULL,1097059,194142834,9615931,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,2-(1-naphthyloxy)-N'-[(E)-(3-nitrophenyl)methylidene]acetohydrazide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861127,NULL,1097059,194163536,9661449,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,2-naphthalen-1-yloxy-N-[(E)-1-(3-nitrophenyl)ethylideneamino]acetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861128,NULL,1097059,194163579,6870868,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,"N'-[(1E)-(3,4-dimethoxyphenyl)methylene]-2-(1-naphthyloxy)acetohydrazide",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861129,NULL,1097059,194177297,9615930,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,(E)-2-(naphthalen-1-yloxy)-N'-(2-nitrobenzylidene)acetohydrazide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861130,NULL,1097059,103202903,446727,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,Brivudine,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861131,NULL,1097059,194142832,19189957,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-deficient Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,"N-[(E)-(2,5-dimethoxyphenyl)methylideneamino]-2-naphthalen-1-yloxyacetamide",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861132,NULL,1097060,194135919,136135899,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,"N-[(E)-1-(2,4-dihydroxyphenyl)ethylideneamino]-2-naphthalen-1-yloxyacetamide",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861133,NULL,1097060,194163538,135560497,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N-[(E)-1-(4-hydroxyphenyl)ethylideneamino]-2-naphthalen-1-yloxyacetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861134,NULL,1097060,194142834,9615931,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,2-(1-naphthyloxy)-N'-[(E)-(3-nitrophenyl)methylidene]acetohydrazide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861135,NULL,1097060,194142833,9617324,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N-[(E)-(4-fluorophenyl)methylideneamino]-2-naphthalen-1-yloxyacetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861136,NULL,1097060,194163537,5530571,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,2-naphthalen-1-yloxy-N-[(E)-1-(4-nitrophenyl)ethylideneamino]acetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861137,NULL,1097060,103202903,446727,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,Brivudine,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861138,NULL,1097060,194142832,19189957,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,"N-[(E)-(2,5-dimethoxyphenyl)methylideneamino]-2-naphthalen-1-yloxyacetamide",Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861139,NULL,1097060,194149662,76315820,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N-[(E)-(4-ethoxy-3-hydroxyphenyl)methylideneamino]-2-naphthalen-1-yloxyacetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861140,NULL,1097060,194156682,9629664,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N-[(E)-(2-bromophenyl)methylideneamino]-2-naphthalen-1-yloxyacetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861141,NULL,1097060,194156683,9615919,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,2-(1-naphthyloxy)-N'-(4-nitrobenzylidene)acetohydrazide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861142,NULL,1097060,194163535,9661653,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N-[(E)-1-(4-chlorophenyl)ethylideneamino]-2-naphthalen-1-yloxyacetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861143,NULL,1097060,194163584,9610944,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N'-[(E)-(4-bromophenyl)methylidene]-2-(naphthalen-1-yloxy)acetohydrazide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
340861144,NULL,1097060,194142793,135560476,NULL,NULL,Literature-derived,20180925,0,0,Unspecified,NULL,NULL,NULL,ChEMBL,Antiviral activity against thymidine kinase-positive Human herpesvirus 3 infected in HEL cells assessed as inhibition of viral plaque formation,N-[(E)-(2-hydroxynaphthalen-1-yl)methylideneamino]-2-naphthalen-1-yloxyacetamide,Human alphaherpesvirus 3 (Varicella-zoster virus),/taxonomy/10335,NULL,NULL,NULL,1,10335,NULL,NULL
