CID,IUPACName,IsomericSMILES,MolecularFormula,MolecularWeight,HBondDonorCount,HBondAcceptorCount,Synonym
95327594,(4S)-1-benzyl-4-(7H-purin-6-ylamino)pyrrolidin-2-one,C1[C@@H](CN(C1=O)CC2=CC=CC=C2)NC3=NC=NC4=C3NC=N4,C16H16N6O,308.34,2,5,"['Benpyrine', '2550398-89-3', 'CHEMBL4649816', 'BDBM50545753', 'AKOS040755288', 'MS-24468', 'HY-133807', 'CS-0133455', '(S)-4-((9H-Purin-6-yl)amino)-1-benzylpyrrolidin-2-one', '2-Pyrrolidinone, 1-(phenylmethyl)-4-(9H-purin-6-ylamino)-, (4S)-']"
126531516,3-chloro-6-(2-ethoxypyrimidin-5-yl)-N-[(1R)-1-(2-fluorophenyl)ethyl]quinolin-4-amine,CCOC1=NC=C(C=N1)C2=CC3=C(C(=CN=C3C=C2)Cl)N[C@H](C)C4=CC=CC=C4F,C23H20ClFN4O,422.9,1,6,"['CHEMBL4797699', 'SCHEMBL18450371', 'BDBM50552380']"
126531356,2-[5-[3-chloro-4-[[(1R)-1-(2-fluorophenyl)ethyl]amino]quinolin-6-yl]pyrimidin-2-yl]propan-2-ol,C[C@H](C1=CC=CC=C1F)NC2=C3C=C(C=CC3=NC=C2Cl)C4=CN=C(N=C4)C(C)(C)O,C24H22ClFN4O,436.9,2,6,"['CHEMBL4787001', '2-[5-(3-chloro-4-{[(1R)-1-(2-fluorophenyl)ethyl]amino}quinolin-6-yl)pyrimidin-2-yl]propan-2-ol', 'SCHEMBL18450207', 'BDBM50552368', '2-[5-(3-chloro-4-{[(1r)-1-(2-fluorophenyl)ethyl]amino}quinolin-6-yl)pyrimidin-2-yl] propan-2-ol', 'VGY']"
126531326,2-[5-[3-chloro-7-fluoro-4-[1-(2-fluorophenyl)ethylamino]quinolin-6-yl]pyrimidin-2-yl]propan-2-ol,CC(C1=CC=CC=C1F)NC2=C(C=NC3=CC(=C(C=C32)C4=CN=C(N=C4)C(C)(C)O)F)Cl,C24H21ClF2N4O,454.9,2,7,"['CHEMBL4748132', 'SCHEMBL18450177', 'BDBM50552386']"
162659132,2-[5-[3-chloro-4-[[(1S)-1-phenylethyl]amino]quinolin-6-yl]pyrimidin-2-yl]propan-2-ol,C[C@@H](C1=CC=CC=C1)NC2=C3C=C(C=CC3=NC=C2Cl)C4=CN=C(N=C4)C(C)(C)O,C24H23ClN4O,418.9,2,5,"['CHEMBL4763268', 'BDBM50552365']"
162646703,"2-[5-[7-chloro-8-[1-(2-fluorophenyl)ethylamino]-1,5-naphthyridin-2-yl]pyrimidin-2-yl]propan-2-ol",CC(C1=CC=CC=C1F)NC2=C3C(=NC=C2Cl)C=CC(=N3)C4=CN=C(N=C4)C(C)(C)O,C23H21ClFN5O,437.9,2,7,"['CHEMBL4742065', 'BDBM50552388']"
135296926,"2-[5-[3,7-dichloro-4-[1-(2-fluorophenyl)ethylamino]quinolin-6-yl]pyrimidin-2-yl]propan-2-ol",CC(C1=CC=CC=C1F)NC2=C(C=NC3=CC(=C(C=C32)C4=CN=C(N=C4)C(C)(C)O)Cl)Cl,C24H21Cl2FN4O,471.4,2,6,"['CHEMBL4776179', 'SCHEMBL20463715', 'BDBM50552384']"
126531918,2-[5-[3-chloro-4-[1-(4-fluorophenyl)ethylamino]quinolin-6-yl]pyrimidin-2-yl]propan-2-ol,CC(C1=CC=C(C=C1)F)NC2=C3C=C(C=CC3=NC=C2Cl)C4=CN=C(N=C4)C(C)(C)O,C24H22ClFN4O,436.9,2,6,"['CHEMBL4742834', 'SCHEMBL18450784', 'BDBM50552370']"
126530707,2-[5-[3-chloro-4-[1-(3-fluorophenyl)ethylamino]quinolin-6-yl]pyrimidin-2-yl]propan-2-ol,CC(C1=CC(=CC=C1)F)NC2=C3C=C(C=CC3=NC=C2Cl)C4=CN=C(N=C4)C(C)(C)O,C24H22ClFN4O,436.9,2,6,"['CHEMBL4763313', 'SCHEMBL18449543', 'BDBM50552369']"
126531026,2-[5-[3-chloro-4-[1-(2-fluorophenyl)ethylamino]quinolin-6-yl]pyrimidin-2-yl]propan-2-ol,CC(C1=CC=CC=C1F)NC2=C3C=C(C=CC3=NC=C2Cl)C4=CN=C(N=C4)C(C)(C)O,C24H22ClFN4O,436.9,2,6,"['CHEMBL4762023', 'SCHEMBL18449868', 'BDBM50552367']"
162645860,2-[5-[3-chloro-4-(1-pyridin-2-ylethylamino)quinolin-6-yl]pyrimidin-2-yl]propan-2-ol,CC(C1=CC=CC=N1)NC2=C3C=C(C=CC3=NC=C2Cl)C4=CN=C(N=C4)C(C)(C)O,C23H22ClN5O,419.9,2,6,"['CHEMBL4743885', 'BDBM50552374']"
126531179,3-[(1R)-1-[[3-chloro-6-[2-(2-hydroxypropan-2-yl)pyrimidin-5-yl]quinolin-4-yl]amino]ethyl]-4-fluorobenzonitrile,C[C@H](C1=C(C=CC(=C1)C#N)F)NC2=C3C=C(C=CC3=NC=C2Cl)C4=CN=C(N=C4)C(C)(C)O,C25H21ClFN5O,461.9,2,7,"['CHEMBL4759848', 'SCHEMBL18450024', 'BDBM50552375']"
126532592,2-[4-[3-chloro-4-[[(1R)-1-(2-fluorophenyl)ethyl]amino]quinolin-6-yl]phenyl]propan-2-ol,C[C@H](C1=CC=CC=C1F)NC2=C3C=C(C=CC3=NC=C2Cl)C4=CC=C(C=C4)C(C)(C)O,C26H24ClFN2O,434.9,2,4,"['CHEMBL4764442', 'SCHEMBL18451451', 'BDBM50552379']"
162656924,"2-[5-[3,8-dichloro-4-[1-(2-fluorophenyl)ethylamino]quinolin-6-yl]pyrimidin-2-yl]propan-2-ol",CC(C1=CC=CC=C1F)NC2=C3C=C(C=C(C3=NC=C2Cl)Cl)C4=CN=C(N=C4)C(C)(C)O,C24H21Cl2FN4O,471.4,2,6,"['CHEMBL4758143', 'BDBM50552385']"
162647235,"5-[4-(2,5-dimethylanilino)quinolin-6-yl]pyridine-2-carbonitrile",CC1=CC(=C(C=C1)C)NC2=C3C=C(C=CC3=NC=C2)C4=CN=C(C=C4)C#N,C23H18N4,350.4,1,4,"['CHEMBL4744215', 'BDBM50552359']"
145961618,(2E)-6-hydroxy-2-(pyridin-4-ylmethylidene)-3H-inden-1-one;hydrochloride,C\1C2=C(C=C(C=C2)O)C(=O)/C1=C/C3=CC=NC=C3.Cl,C15H12ClNO2,273.71,2,3,"['CHEMBL4130207', 'BDBM50276138']"
145974409,"1-[6-(3,4-dimethoxyphenyl)imidazo[1,2-b]pyridazin-3-yl]sulfonyl-4-phenylpiperidine-4-carbonitrile",COC1=C(C=C(C=C1)C2=NN3C(=NC=C3S(=O)(=O)N4CCC(CC4)(C#N)C5=CC=CC=C5)C=C2)OC,C26H25N5O4S,503.6,0,8,"['CHEMBL4215614', 'BDBM50453983']"
145960710,(2E)-7-hydroxy-2-(pyridin-4-ylmethylidene)-3H-inden-1-one;hydrochloride,C\1C2=C(C(=CC=C2)O)C(=O)/C1=C/C3=CC=NC=C3.Cl,C15H12ClNO2,273.71,2,3,"['CHEMBL4128842', 'BDBM50276135']"
145962807,(2E)-4-hydroxy-2-(pyridin-3-ylmethylidene)-3H-inden-1-one;hydrochloride,C1/C(=C\C2=CN=CC=C2)/C(=O)C3=C1C(=CC=C3)O.Cl,C15H12ClNO2,273.71,2,3,"['CHEMBL4127950', 'BDBM50276137']"
145962409,(2E)-2-(pyridin-4-ylmethylidene)-3H-inden-1-one;hydrochloride,C\1C2=CC=CC=C2C(=O)/C1=C/C3=CC=NC=C3.Cl,C15H12ClNO,257.71,1,2,['CHEMBL4128396']
145963071,(2E)-4-hydroxy-2-(pyridin-4-ylmethylidene)-3H-inden-1-one;hydrochloride,C1/C(=C\C2=CC=NC=C2)/C(=O)C3=C1C(=CC=C3)O.Cl,C15H12ClNO2,273.71,2,3,['CHEMBL4128990']
145973432,"N-[(3-methoxyphenyl)methyl]-6-pyridin-3-ylimidazo[1,2-b]pyridazine-3-sulfonamide",COC1=CC=CC(=C1)CNS(=O)(=O)C2=CN=C3N2N=C(C=C3)C4=CN=CC=C4,C19H17N5O3S,395.4,1,7,"['CHEMBL4214663', 'BDBM50454030']"
145977985,"1-[6-(4-methylsulfonylphenyl)imidazo[1,2-b]pyridazin-3-yl]sulfonyl-4-phenylpiperidine-4-carbonitrile",CS(=O)(=O)C1=CC=C(C=C1)C2=NN3C(=NC=C3S(=O)(=O)N4CCC(CC4)(C#N)C5=CC=CC=C5)C=C2,C25H23N5O4S2,521.6,0,8,"['CHEMBL4202770', 'BDBM50453988']"
145965354,"3-(4-ethylpiperazin-1-yl)sulfonyl-6-[5-(trifluoromethyl)pyridin-3-yl]imidazo[1,2-b]pyridazine",CCN1CCN(CC1)S(=O)(=O)C2=CN=C3N2N=C(C=C3)C4=CC(=CN=C4)C(F)(F)F,C18H19F3N6O2S,440.4,0,10,"['CHEMBL4213788', 'BDBM50454006']"
145976834,"N-(oxolan-2-ylmethyl)-6-pyridin-3-ylimidazo[1,2-b]pyridazine-3-sulfonamide",C1CC(OC1)CNS(=O)(=O)C2=CN=C3N2N=C(C=C3)C4=CN=CC=C4,C16H17N5O3S,359.4,1,7,"['CHEMBL4204861', 'BDBM50453997']"
5092,4-(3-cyclopentyloxy-4-methoxyphenyl)pyrrolidin-2-one,COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3,C16H21NO3,275.34,1,3,"['rolipram', '61413-54-5', '(R,S)-rolipram', 'ZK 62711', 'Rolipramum [Latin]', '(+/-)-Rolipram', '4-(3-(cyclopentyloxy)-4-methoxyphenyl)pyrrolidin-2-one', '4-[3-(Cyclopentyloxy)-4-methoxyphenyl]-2-pyrrolidinone', 'Rolipramum', '4-[3-(cyclopentyloxy)-4-methoxyphenyl]pyrrolidin-2-one', 'Adeo', 'ZK-62711', '4-(3-cyclopentyloxy-4-methoxyphenyl)pyrrolidin-2-one', '4-(3-(Cyclopentyloxy)-4-methoxyphenyl)-2-pyrrolidinone', 'SB 95952', '4-(3-Cyclopentyloxy-4-methoxyphenyl)-2-pyrrolidone', 'C16H21NO3', 'CHEMBL63', 'NSC-760125', 'MLS000069691', 'ZK 62 711', '2-Pyrrolidinone, 4-[3-(cyclopentyloxy)-4-methoxyphenyl]-', 'DTXSID3044124', 'CHEBI:104872', 'K676NL63N7', 'SB-95952', 'SMR000058510', 'ZK-62771', '(R,S)-Rolipram;SB 95952;ZK 62711', '4-(3-Cyclopentyloxy-4-methoxy-phenyl)-pyrrolidin-2-one', 'DTXCID1024124', '2-Pyrrolidinone, 4-(3-(cyclopentyloxy)-4-methoxyphenyl)-', '(4R)-4-[3-(Cyclopentyloxy)-4 Methoxyphenyl)pyrrolidin-2-one', 'Rolipram [USAN:INN]', '[3H]rolipram', '[3H]-rolipram', 'SR-01000000162', 'EINECS 262-771-1', '4-(3-(cyclopentyloxy)-4-methoxyphenyl)-2-pyrrolidinon', 'BRN 1588548', '(4S)-4-[3-(Cyclopentyloxy)-4-methoxyphenyl]-pyrrolidin-2-one', 'UNII-K676NL63N7', '(plusmn)-rolipram', 'NCGC00016899-01', 'CAS-61413-54-5', 'R-(-)-Rolipram', 'ME-3167', 'ROLIPRAM [USAN]', 'ROLIPRAM [INN]', 'ROLIPRAM [JAN]', 'ROLIPRAM [MI]', 'Opera_ID_1749', 'Prestwick0_000924', 'Prestwick1_000924', 'Prestwick2_000924', 'Prestwick3_000924', 'ROLIPRAM [MART.]', 'ROLIPRAM [WHO-DD]', 'UPCMLD-DP110', 'Lopac0_001072', 'SCHEMBL27930', 'BSPBio_000828', 'BSPBio_001356', 'KBioGR_000076', 'KBioSS_000076', 'Rolipram (JAN/USAN/INN)', 'MLS000758273', 'MLS000759531', 'MLS001146912', 'MLS001424084', 'MLS006010272', 'SPBio_003007', '(+)-Rolipram; (S)-Rolipram', 'BPBio1_000912', 'GTPL5260', 'GTPL5313', '4-[3-(cyclopentoxy)-4-methoxy-phenyl]pyrrolidin-2-one', 'UPCMLD-DP110:001', 'UPCMLD-DP110:002', 'BDBM14361', 'KBio2_000076', 'KBio2_002644', 'KBio2_005212', 'KBio3_000151', 'KBio3_000152', 'Bio2_000076', 'Bio2_000556', 'HMS1361D18', 'HMS1570J10', 'HMS1791D18', 'HMS1989D18', 'HMS2051N15', 'HMS2090J16', 'HMS2097J10', 'HMS2232F06', 'HMS3263G06', 'HMS3267A05', 'HMS3369J08', 'HMS3393N15', 'HMS3402D18', 'HMS3411F08', 'HMS3654P06', 'HMS3655J21', 'HMS3675F08', 'HMS3714J10', 'Pharmakon1600-01505683', 'BCP21910', 'BCP23388', 'Tox21_110672', 'Tox21_501072', 'HB2896', 'NSC760125', 'Rolipram, solid, >=98% (HPLC)', 's1430', 'Rolipram - CAS 61413-54-5', 'AKOS015959793', 'Tox21_110672_1', 'CCG-100965', 'CCG-205149', 'CS-1754', 'DB01954', 'KS-1400', 'LP01072', 'NC00215', 'NSC 760125', 'SB12922', 'SDCCGSBI-0051042.P003', 'IDI1_033826', 'NCGC00015898-03', 'NCGC00015898-04', 'NCGC00015898-05', 'NCGC00015898-06', 'NCGC00015898-07', 'NCGC00015898-08', 'NCGC00015898-09', 'NCGC00015898-11', 'NCGC00015898-12', 'NCGC00015898-15', 'NCGC00015898-31', 'NCGC00089796-02', 'NCGC00089796-04', 'NCGC00089796-05', 'NCGC00089796-06', 'NCGC00089796-07', 'NCGC00089796-08', 'NCGC00261757-01', 'AC-32927', 'HY-16900', 'SBI-0051042.P002', 'AB00513966', 'EU-0101072', 'FT-0738515', 'R0110', 'SW196583-4', 'D01783', 'R 6520', 'AB00384360-17', 'AB00384360_19', 'A847969', 'Q410285', '4-[3-(cyclopentyloxy)-4-methoxyphenyl]pyrrolidinone', 'SR-01000000162-3', 'SR-01000000162-4', 'SR-01000000162-5', 'SR-01000000162-9', '4-[3-Cyclopentyloxy-4-methoxyphenyl]-2-pyrrolidinone', 'BRD-A34255068-001-04-8', 'BRD-A34255068-001-26-1', 'SR-01000000162-12', '4-(3-cyclopentyloxy-4-methoxy-phenyl)pyrrolidin-2-one', '4-(3-cyclopentyloxy-4-methoxyphenyl)-pyrrolidin-2-one', '4-(3-CYCLOPENTYLOXY-4-METHOXYPHENYL)PYRROLIDONE', '4-[4-Methoxy-3-(cyclopentyloxy)phenyl]-2-pyrrolidinone', '2-Pyrrolidinone, 4-[3-(cyclopentyloxy)-4-methoxyphenyl]- (9CI)', '85416-74-6']"
145972831,"6-[6-amino-5-(trifluoromethyl)pyridin-3-yl]imidazo[1,2-b]pyridazine-3-sulfonamide",C1=CC2=NC=C(N2N=C1C3=CC(=C(N=C3)N)C(F)(F)F)S(=O)(=O)N,C12H9F3N6O2S,358.30,2,10,"['CHEMBL4216705', 'BDBM50454026']"
5327044,"6,7-dimethyl-3-[[methyl-[2-[methyl-[[1-[3-(trifluoromethyl)phenyl]indol-3-yl]methyl]amino]ethyl]amino]methyl]chromen-4-one",CC1=CC2=C(C=C1C)OC=C(C2=O)CN(C)CCN(C)CC3=CN(C4=CC=CC=C43)C5=CC=CC(=C5)C(F)(F)F,C32H32F3N3O2,547.6,0,7,"['869998-49-2', 'SPD304', 'SPD-304', '6,7-DIMETHYL-3-[(METHYL{2-[METHYL({1-[3-(TRIFLUOROMETHYL)PHENYL]-1H-INDOL-3-YL}METHYL)AMINO]ETHYL}AMINO)METHYL]-4H-CHROMEN-4-ONE', 'CHEMBL255489', '6,7-dimethyl-3-[[methyl-[2-[methyl-[[1-[3-(trifluoromethyl)phenyl]indol-3-yl]methyl]amino]ethyl]amino]methyl]chromen-4-one', '6,7-dimethyl-3-[[methyl[2-[methyl[[1-[3-(trifluoromethyl)phenyl]-1H-indol-3-yl]methyl]amino]ethyl]amino]methyl]-4H-1-benzopyran-4-one', 'JZNXLPPJRFFECJ-UHFFFAOYSA-N', '6,7-dimethyl-3-((methyl(2-(methyl((1-(3-(trifluoromethyl)phenyl)-1H-indol-3-yl)methyl)amino)ethyl)amino)methyl)-4H-chromen-4-one', 'SCHEMBL1270919', 'DTXSID40416121', 'CAY10500', 'EX-A6834', 'BDBM50373071', 'AKOS040738946', 'NCGC00386701-02', 'HY-111255', 'CS-0034770', 'A936875', 'Q27453438', '6,7-dimethyl-3-((methyl-(2-(methyl-(1-(3-trifluoromethyl-phenyl)-1h-indol-3-ylmethyl)-amino)-ethyl)-amino)-methyl)-chromen-4-one']"
6523638,(2E)-2-(pyridin-4-ylmethylidene)-3H-inden-1-one,C\1C2=CC=CC=C2C(=O)/C1=C/C3=CC=NC=C3,C15H11NO,221.25,0,2,"['CHEMBL23150', 'MLS001241074', 'HMS2211K08', 'BDBM50041314', 'SMR000841219', '2-[1-Pyridin-4-yl-meth-(E)-ylidene]-indan-1-one', '(E)-2-(pyridin-4-ylmethylene)-2,3-dihydroinden-1-one', '(e)-2-(pyridin-4-ylmethylene)-2,3-dihydro-1h-inden-1-one']"
124222736,"4-N-benzyl-4-N-[2-[3-(2-piperazin-1-ylpyrimidin-5-yl)phenyl]phenyl]pyrimidine-2,4-diamine",C1CN(CCN1)C2=NC=C(C=N2)C3=CC=CC(=C3)C4=CC=CC=C4N(CC5=CC=CC=C5)C6=NC(=NC=C6)N,C31H30N8,514.6,2,8,"['CHEMBL4060030', 'JNJ525', 'SCHEMBL23239997', 'BDBM50237357', 'AKOS040748637']"
145981693,"2,4,5-trimethyl-6-(quinolin-3-ylamino)pyridin-3-ol",CC1=C(C(=NC(=C1O)C)NC2=CC3=CC=CC=C3N=C2)C,C17H17N3O,279.34,2,4,['CHEMBL4280147']
139562057,"2,4,5-trimethyl-6-[(5-phenyl-1,3,4-thiadiazol-2-yl)amino]pyridin-3-ol",CC1=C(C(=NC(=C1O)C)NC2=NN=C(S2)C3=CC=CC=C3)C,C16H16N4OS,312.4,2,6,"['CHEMBL4284433', 'SCHEMBL21439810']"
145985146,"6-[(6-chloropyridin-3-yl)amino]-2,4,5-trimethylpyridin-3-ol",CC1=C(C(=NC(=C1O)C)NC2=CN=C(C=C2)Cl)C,C13H14ClN3O,263.72,2,4,['CHEMBL4277438']
72700327,"[1-[(2,5-dimethylphenyl)methyl]-6-(1-methylpyrazol-4-yl)benzimidazol-2-yl]-pyridin-4-ylmethanol",CC1=CC(=C(C=C1)C)CN2C3=C(C=CC(=C3)C4=CN(N=C4)C)N=C2C(C5=CC=NC=C5)O,C26H25N5O,423.5,1,4,"['UCB-9260', '1515888-53-5', 'CHEMBL4743779', '[1-[(2,5-dimethylphenyl)methyl]-6-(1-methylpyrazol-4-yl)benzimidazol-2-yl]-pyridin-4-ylmethanol', 'SCHEMBL15560786', 'EX-A5277', 'BDBM50552392', 's3231', 'AKOS040740952', 'AC-36987', 'MS-27443', 'HY-133122', 'CS-0112129', '(1-(2,5-dimethylbenzyl)-6-(1-methyl-1H-pyrazol-4-yl)-1H-benzo[d]imidazol-2-yl)(pyridin-4-yl)methanol']"
162663006,"2-[5-[3-chloro-4-(2,5-dimethylanilino)quinolin-6-yl]pyrimidin-2-yl]propan-2-ol",CC1=CC(=C(C=C1)C)NC2=C3C=C(C=CC3=NC=C2Cl)C4=CN=C(N=C4)C(C)(C)O,C24H23ClN4O,418.9,2,5,"['CHEMBL4779059', 'BDBM50552393']"
162663445,"2-[5-[4-(2,5-dimethylanilino)-3-methylquinolin-6-yl]pyrimidin-2-yl]propan-2-ol",CC1=CC(=C(C=C1)C)NC2=C3C=C(C=CC3=NC=C2C)C4=CN=C(N=C4)C(C)(C)O,C25H26N4O,398.5,2,5,"['CHEMBL4781182', 'BDBM50552394']"
126531748,"2-[5-[3,5-dichloro-4-[1-(2-fluorophenyl)ethylamino]quinolin-6-yl]pyrimidin-2-yl]propan-2-ol",CC(C1=CC=CC=C1F)NC2=C3C(=NC=C2Cl)C=CC(=C3Cl)C4=CN=C(N=C4)C(C)(C)O,C24H21Cl2FN4O,471.4,2,6,"['CHEMBL4743794', 'SCHEMBL18450609', 'BDBM50552383']"
134780,"4-amino-2-(2,6-dioxopiperidin-3-yl)isoindole-1,3-dione",C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)N,C13H11N3O4,273.24,2,5,"['Pomalidomide', '19171-19-8', 'Actimid', '4-amino-2-(2,6-dioxopiperidin-3-yl)isoindoline-1,3-dione', 'Pomalyst', 'CC-4047', 'Imnovid', '4-Aminothalidomide', '4-Amino-2-(2,6-dioxo-3-piperidyl)isoindoline-1,3-dione', 'IMiD 3', '1H-Isoindole-1,3(2H)-dione, 4-amino-2-(2,6-dioxo-3-piperidinyl)-', 'CC 4047', 'IMID-3', '3-Amino-N-(2,6-dioxo-3-piperidyl)phthalimide', 'UNII-D2UX06XLB5', 'D2UX06XLB5', 'CHEBI:72690', 'HSDB 8222', '4-amino-2-(2,6-dioxopiperidin-3-yl)isoindole-1,3-dione', 'CC4047', '3-aminio-phthalimido-glutarimide', 'DTXSID40893458', '4-amino-2-(2,6-dioxopiperidin-3-yl)-2,3-dihydro-1H-isoindole-1,3-dione', 'MFCD12756407', '3-(3-AMINO)-PHTALAMIDO-GLUTARIMIDE', '4-amino-2-(2,6-dioxopiperidin-3-yl)-1H-isoindole-1,3(2H)-dione', 'Phthalimide, 3-amino-N-(2,6-dioxo-3-piperidyl)-', '1,3-dioxo-2-(2,6-dioxopiperidin-3-yl)-4-aminoisoindoline', '4-amino-2-(2,6-dioxo-3-piperidinyl)-1H-Isoindole-1,3(2H)-dione', 'Pomalidomide (CC-4047)', 'Pomalidomide [USAN:INN]', 'pomalidomidum', 'Pomalidomida', '4-Amino-2-[(3RS)-2,6-dioxopiperidin-3-yl)-1H-isoindole-1,3(2H)-dione', '4-AMINO-2-((3RS)-2,6-DIOXOPIPERIDIN-3-YL)-1H-ISOINDOLE-1,3(2H)-DIONE', 'Pomalyst (TN)', 'Pomalidomide- Bio-X', 'IMiD1', 'POMALIDOMIDE [MI]', 'POMALIDOMIDE [INN]', 'POMALIDOMIDE [JAN]', '3-amino-N-(2,6-dioxo-3-piperidyl)phthalamide', 'POMALIDOMIDE [USAN]', '3-Aminophthalimidoglutarimide', 'POMALIDOMIDE [VANDF]', 'MLS006011261', 'CHEMBL43452', 'POMALIDOMIDE [WHO-DD]', 'SCHEMBL369172', 'GTPL7348', 'Pomalidomide (JAN/USAN/INN)', 'POMALIDOMIDE [EMA EPAR]', 'SCHEMBL19250920', 'BDBM65456', 'IMID-4047', 'CDC-394', 'L04AX06', 'Pomalidomide, >=98% (HPLC)', 's-3-amino-phthalimido-glutarimide', 'UVSMNLNDYGZFPF-UHFFFAOYSA-N', 'DTXCID801323473', 'HMS3655G05', 'HMS3744K07', 'POMALIDOMIDE [ORANGE BOOK]', 'BCP02890', 'BCP09107', 'CFC83849', 'AM9718', 'NSC767909', 'NSC775351', 's1567', 'AKOS013400288', 'CCG-264684', 'CS-0165', 'DB08910', 'NSC-767909', 'NSC-775351', 'SB16552', 'NCGC00346551-01', 'NCGC00346551-03', 'AC-26970', 'AS-17905', 'BP-24477', 'BP164278', 'HY-10984', 'SMR004703012', 'SY054807', 'BCP0726000263', 'FT-0697903', 'P2074', 'SW218099-2', 'D08976', 'EN300-317097', 'AB01565777_02', 'SR-01000941573', 'J-012392', 'J-514302', 'Q7227206', 'SR-01000941573-1', 'Z1269642575', '4-amino-2-(2,6-dioxo(3-piperidyl))isoindoline-1,3-dione', '4-Amino-2-(2,6-dioxo-3-piperidinyl)isoindole-1,3-dione', '4-Amino-2-((3RS)-2,6-dioxopiperidin-3-yl)-2H-isoindole-1,3-dione']"
45279963,"13-(2,4-difluoroanilino)-5-[(2R)-2,3-dihydroxypropoxy]tricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-one",C1CC2=C(C=CC(=C2)NC3=C(C=C(C=C3)F)F)C(=O)C4=C1C=CC(=C4)OC[C@@H](CO)O,C24H21F2NO4,425.4,3,7,"['Skepinone-L', '1221485-83-1', 'Skepinone L', 'CBS3830', 'CHEMBL2152944', '(R)-2-((2,4-difluorophenyl)amino)-7-(2,3-dihydroxypropoxy)-10,11-dihydro-5H-dibenzo[a,d][7]annulen-5-one', '2-[(2,4-Difluorophenyl)amino]-7-{[(2r)-2,3-Dihydroxypropyl]oxy}-10,11-Dihydro-5h-Dibenzo[a,D][7]annulen-5-One', '2-(2,4-Difluorophenylamino)-7-[2R-,3-dihydroxypropoxy]-10,11-dihydro-dibenzo[a,d]-cyclohepten-5-one', '2-[(2,4-difluorophenyl)amino]-7-[(2R)-2,3-dihydroxypropoxy]-10,11-dihydro-5H-dibenzo[a,d]cyclohepten-5-one', '3que', '3FF', '5H-Dibenzo[a,d]cyclohepten-5-one, 2-[(2,4-difluorophenyl)amino]-7-[(2R)-2,3-dihydroxypropoxy]-10,11-dihydro-', 'SCHEMBL2686103', 'DTXSID30669907', 'BCP04105', 'EX-A2161', 'BDBM50392175', 's7214', 'AKOS027422745', 'CCG-268943', 'CS-0941', 'AC-35955', 'AS-79383', 'HY-15300', 'SW219942-1', 'A891204', 'Q27453778', 'Z2235802136', '13-(2,4-difluoroanilino)-5-[(2R)-2,3-dihydroxypropoxy]tricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaen-2-one', '2-(2,4-Difluoroanilino)-7-[(2R)-2,3-dihydroxypropoxy]-10,11-dihydro-5H-dibenzo[a,d][7]annulen-5-one']"
139030333,5-amino-N-[[4-(3-cyclohexylpropylcarbamoyl)phenyl]methyl]-1-phenylpyrazole-4-carboxamide,C1CCC(CC1)CCCNC(=O)C2=CC=C(C=C2)CNC(=O)C3=C(N(N=C3)C4=CC=CC=C4)N,C27H33N5O2,459.6,3,4,"['SR-318', '2413286-32-3', 'CHEMBL4436748', '5-amino-N-[[4-(3-cyclohexylpropylcarbamoyl)phenyl]methyl]-1-phenylpyrazole-4-carboxamide', '5-azanyl-~{N}-[[4-(3-cyclohexylpropylcarbamoyl)phenyl]methyl]-1-phenyl-pyrazole-4-carboxamide', 'BDBM50505859', 'AKOS040739048', 'MS-28425', 'HY-135674', 'CS-0113744', '5-Amino-N-(4-(3-cyclohexylpropylcarbamoyl)benzyl)-1-phenyl-1H-pyrazole-4-carboxamide', '1H-Pyrazole-4-carboxamide, 5-amino-N-[[4-[[(3-cyclohexylpropyl)amino]carbonyl]phenyl]methyl]-1-phenyl-', 'LBE']"
71545859,"13-(3-benzamido-4-fluoroanilino)-N-(2-morpholin-4-ylethyl)-2-oxotricyclo[9.4.0.03,8]pentadeca-1(11),3(8),4,6,12,14-hexaene-5-carboxamide",C1CC2=C(C=CC(=C2)NC3=CC(=C(C=C3)F)NC(=O)C4=CC=CC=C4)C(=O)C5=C1C=CC(=C5)C(=O)NCCN6CCOCC6,C35H33FN4O4,592.7,3,7,"['CHEMBL2316207', 'FS-694', ""3-[(3-Benzamido-4-Fluoranyl-Phenyl)amino]-~{n}-(2-Morpholin-4-Ylethyl)-11-Oxidanylidene-5,6-Dihydrodibenzo[1,2-~{d}:1',2'-~{f}][7]annulene-9-Carboxamide"", 'BDBM50425360', '79Q']"
146681130,"(3R,4R)-N-cyclohexyl-4-[[5-(furan-2-yl)-3-methyl-2-oxo-1H-1,7-naphthyridin-8-yl]amino]-1-methylpiperidine-3-carboxamide",CC1=CC2=C(C(=NC=C2C3=CC=CO3)N[C@@H]4CCN(C[C@H]4C(=O)NC5CCCCC5)C)NC1=O,C26H33N5O3,463.6,3,6,"['GSK789', '(3~{R},4~{R})-~{N}-cyclohexyl-4-[[5-(furan-2-yl)-3-methyl-2-oxidanylidene-1~{H}-1,7-naphthyridin-8-yl]amino]-1-methyl-piperidine-3-carboxamide', 'CHEMBL4648362', 'BDBM50560174', 'QAN']"
