cid,Probability of not Antimicrobial,Probability of Antimicrobial
46242340,0.8097023,0.19029775
53470632,0.9643124,0.035687618
53657227,0.5811906,0.41880938
53777786,0.9785555,0.021444509
54021277,0.961975,0.038025044
54183420,0.98587215,0.014127859
54206438,0.97783244,0.02216757
54235934,0.96147007,0.03852991
57173805,0.9460207,0.053979307
57223801,0.8746492,0.12535076
67463685,0.8640162,0.13598381
71315467,0.89576876,0.104231246
71315522,0.98281395,0.017186016
71324527,0.9715135,0.028486507
71367841,0.99079365,0.009206359
71371593,0.9700419,0.0299581
71420849,0.86357033,0.13642968
71421156,0.6638843,0.33611572
71434333,0.99291486,0.0070851715
71443381,0.9643124,0.035687618
71762721,0.9819892,0.018010786
76844602,0.966104,0.03389604
77174437,0.9743996,0.025600363
89341487,0.80949086,0.19050916
91884695,0.96747416,0.03252583
101442054,0.95728827,0.04271171
102355159,0.9959126,0.0040873983
122220071,0.9656419,0.034358088
135708260,0.82145554,0.17854446
136353600,0.6834091,0.3165909
145711906,0.97802484,0.02197518
65119,0.98114467,0.018855356
65120,0.989629,0.0103710145
100533,0.9694877,0.030512277
279519,0.9673961,0.032603916
451452,0.96934426,0.030655744
452166,0.8945041,0.1054959
455171,0.87980896,0.120191015
499785,0.92137104,0.07862894
10125531,0.9003952,0.0996048
10922698,0.97980493,0.020195091
10956375,0.91167253,0.08832745
12803287,0.94894534,0.05105465
14825075,0.8379863,0.16201371
70700658,0.897453,0.10254698
264088,0.96142316,0.03857681
451825,0.9590027,0.04099731
451833,0.95666206,0.043337915
452055,0.82871413,0.17128588
452277,0.929406,0.07059402
453016,0.9427406,0.057259385
453631,0.9809633,0.019036718
453656,0.9206145,0.079385504
454243,0.9253802,0.07461981
464364,0.8046147,0.19538529
469088,0.8944485,0.105551474
469089,0.85694444,0.14305553
483923,0.91823614,0.08176385
483926,0.97019243,0.029807542
483927,0.93834525,0.061654743
483937,0.8914117,0.10858828
483943,0.97453207,0.025467947
483945,0.9447177,0.055282306
484779,0.9443976,0.05560237
511984,0.6362188,0.36378118
515103,0.84258604,0.15741397
587457,0.9839628,0.016037242
641065,0.95119447,0.048805553
2982085,0.9497711,0.050228894
3005556,0.6535543,0.34644565
3505393,0.97716516,0.022834864
5271958,0.912196,0.08780401
5274085,0.83232737,0.16767266
9877929,0.9718691,0.028130902
9992804,0.9809711,0.019028889
10015599,0.9189395,0.0810605
10083846,0.9764539,0.023546098
10085104,0.8790458,0.12095422
10333430,0.9693833,0.030616716
10445070,0.9348471,0.06515287
10754975,0.931422,0.06857799
10780244,0.3474732,0.6525268
10848780,0.97288185,0.027118154
12151656,0.9652633,0.034736678
13387404,0.95206773,0.047932256
14351078,0.98523295,0.014767026
14376122,0.86901325,0.13098674
14484797,0.6694219,0.3305781
15742010,0.6681181,0.33188185
15928623,0.9268811,0.07311895
16080049,0.9682585,0.031741515
18633466,0.9873953,0.01260472
21139860,0.9695624,0.030437585
21625759,0.96491957,0.03508042
23541118,0.94542277,0.054577228
24822456,0.9549617,0.04503827
24822457,0.8725946,0.12740538
24823117,0.93895894,0.06104108
24823119,0.6283176,0.37168244
54070888,0.9286687,0.07133131
54263083,0.9877782,0.012221825
54377788,0.9470027,0.052997302
54555880,0.98243773,0.01756225
54558447,0.97683203,0.02316797
56606362,0.96431863,0.035681367
56607506,0.9921555,0.00784448
57259416,0.9964559,0.0035440624
59628352,0.96272606,0.03727395
67327211,0.8985699,0.101430096
69459168,0.7555331,0.24446687
86645125,0.8816312,0.11836878
86751178,0.7668705,0.23312947
90673699,0.9812188,0.018781206
121006761,0.8640165,0.13598354
121015029,0.79207134,0.20792866
121487031,0.9118708,0.088129215
121487058,0.861835,0.138165
121487059,0.98392195,0.01607803
121487067,0.91767967,0.08232035
121487074,0.9446873,0.055312693
121487082,0.9680112,0.03198882
121487083,0.9680112,0.03198882
121487089,0.8169416,0.18305838
121487090,0.8296275,0.17037249
121487093,0.90326905,0.09673092
121487110,0.94047815,0.059521865
121487125,0.76475364,0.23524635
121487128,0.76475364,0.23524635
121487129,0.74765885,0.25234118
121487130,0.9365008,0.06349919
121487134,0.95679444,0.043205544
121487278,0.93904215,0.060957838
121487283,0.96908593,0.03091406
121487309,0.9441912,0.055808805
121487353,0.89788425,0.10211577
121487358,0.96232474,0.03767527
121487388,0.8303369,0.16966309
121487431,0.98197246,0.018027555
121487447,0.9658303,0.0341697
121487458,0.98513436,0.014865618
121487519,0.94473964,0.055260368
121487526,0.9051228,0.094877176
121487527,0.95493835,0.045061637
121487537,0.943402,0.05659803
121487889,0.9719213,0.028078679
129148840,0.9962291,0.0037708895
72247,0.98620063,0.0137993945
72283,0.89947736,0.10052263
98315,0.9764493,0.023550669
122109,0.9593039,0.04069608
189893,0.74765885,0.25234118
192597,0.95731825,0.04268176
263554,0.8331371,0.1668629
451414,0.95533216,0.044667818
451516,0.941405,0.058594983
451593,0.9871442,0.01285583
451858,0.97973746,0.020262547
452039,0.9319702,0.068029836
452079,0.96951073,0.030489266
452214,0.9435509,0.05644912
452990,0.8965235,0.10347651
453629,0.98073065,0.019269336
453829,0.81586826,0.18413174
454159,0.96152157,0.038478408
456904,0.9734685,0.026531516
471434,0.9154643,0.0845357
481516,0.5433035,0.45669648
481517,0.8113279,0.18867214
481521,0.40606666,0.59393334
483920,0.94358593,0.05641409
483921,0.95140314,0.048596855
483922,0.9202946,0.07970543
483924,0.9456478,0.054352246
483929,0.7147893,0.2852107
483936,0.96628904,0.03371098
483944,0.98076934,0.01923066
483946,0.90092885,0.09907113
483947,0.7430415,0.25695845
483948,0.8844503,0.11554971
487682,0.9029155,0.097084545
487684,0.7489486,0.25105143
487685,0.74103296,0.25896707
487686,0.9535687,0.046431318
488245,0.8963394,0.1036606
488248,0.76475364,0.23524635
509189,0.95141196,0.048588026
510969,0.64952856,0.35047144
515215,0.7933537,0.20664634
515216,0.6977155,0.3022845
3007132,0.7855296,0.21447036
3007912,0.941281,0.058718983
3009783,0.6615298,0.33847025
5274084,0.96471804,0.035281952
5274087,0.9135612,0.0864388
5274165,0.62867033,0.37132967
6450906,0.68423396,0.31576604
6450981,0.8053923,0.19460769
6475885,0.9152547,0.084745295
6475886,0.8890439,0.11095608
6479146,0.69200706,0.30799294
10043561,0.8544175,0.14558248
10086464,0.9677939,0.032206137
10092318,0.8149169,0.1850831
10402220,0.7866375,0.2133625
10494279,0.97259045,0.027409527
10517080,0.84412855,0.15587147
10754350,0.96439683,0.03560316
10848525,0.980029,0.019971032
10849479,0.9879568,0.012043177
10849857,0.97225523,0.027744763
11119722,0.9220474,0.07795259
11644295,0.9844648,0.015535172
12016027,0.95099986,0.049000114
14260256,0.8990986,0.10090142
14558278,0.9940936,0.005906394
14562600,0.88948834,0.11051169
14775386,0.96509516,0.034904815
15277828,0.763625,0.23637499
15689308,0.99130183,0.008698189
15742005,0.99620223,0.0037977574
16072288,0.9393564,0.060643606
16755631,0.94066674,0.059333257
18655749,0.71643573,0.28356427
21124427,0.97348166,0.026518349
21315228,0.9658662,0.034133777
21765583,0.9355715,0.06442853
21765584,0.9824056,0.017594382
23399682,0.36421722,0.6357828
53834483,0.9851382,0.014861799
54531450,0.9648792,0.035120785
58859108,0.80949086,0.19050916
68517003,0.97065604,0.029343933
69253781,0.9796915,0.020308474
71351693,0.94757444,0.05242555
71352845,0.98592126,0.014078735
71370351,0.9683037,0.031696334
71447196,0.9643124,0.035687618
86645138,0.7077006,0.2922994
87208407,0.82445896,0.17554104
101254702,0.91451055,0.08548947
101643824,0.8897137,0.11028627
102505730,0.95124227,0.048757743
121487095,0.96856046,0.031439554
640,0.9844648,0.015535172
1814,0.9426228,0.05737723
64978,0.8739321,0.12606789
64979,0.75676984,0.24323018
169295,0.8701607,0.12983929
193091,0.986484,0.013515985
260895,0.9925993,0.0074006706
261158,0.9748912,0.025108814
263959,0.7346205,0.2653795
267369,0.99774915,0.0022508446
270503,0.91321903,0.08678099
288485,0.9792997,0.020700287
451366,0.8957974,0.10420262
451369,0.95483303,0.045166995
451370,0.9743731,0.025626909
451371,0.75734186,0.24265812
451392,0.92253184,0.07746816
451821,0.8545777,0.1454223
451826,0.9211763,0.07882371
451854,0.9189771,0.08102294
452513,0.89588,0.10412003
464365,0.9673961,0.032603916
488246,0.8649675,0.13503249
512003,0.8846785,0.11532153
512322,0.76500684,0.23499317
727961,0.99010116,0.00989883
3007133,0.6339474,0.3660526
11493075,0.34261173,0.65738827
12509170,0.9874598,0.012540219
53816764,0.925133,0.07486702
101339887,0.8855977,0.1144023
5155,0.99010116,0.00989883
72296,0.8869451,0.113054894
72371,0.97562087,0.024379136
444320,0.9982559,0.0017441066
449489,0.8307369,0.16926315
451456,0.95327324,0.046726786
451481,0.9674011,0.032598894
451567,0.89666873,0.10333126
451569,0.96951073,0.030489266
451861,0.885059,0.11494097
471745,0.9490304,0.050969586
5702211,0.97898775,0.02101224
15689273,0.968383,0.031616986
3201,0.9590017,0.040998295
444920,0.9804069,0.01959309
93036,0.9296381,0.070361935
451862,0.7935327,0.20646724
8642,0.96720195,0.032798022
5270603,0.98620063,0.0137993945
5280,0.98114467,0.018855356
288216,0.9946718,0.0053281533
9700,0.9546446,0.045355387
5386,0.9946718,0.0053281533
3183,0.8983778,0.101622224
134220,0.8413459,0.15865406
273749,0.8813918,0.11860818
277077,0.9490304,0.050969586
293725,0.8775758,0.12242417
318920,0.8309676,0.1690324
320215,0.95903426,0.040965736
330407,0.90702844,0.092971556
337267,0.7999927,0.20000729
352713,0.98857266,0.011427369
357107,0.8528823,0.14711769
358959,0.77875185,0.22124816
366996,0.827955,0.172045
374116,0.71788865,0.28211135
374121,0.7562204,0.2437796
376366,0.6483539,0.35164613
376367,0.8666637,0.1333363
392940,0.8809317,0.11906833
398256,0.9211083,0.07889171
444281,0.97442454,0.025575468
451965,0.7308406,0.26915938
452063,0.7137898,0.28621015
453628,0.9423853,0.0576147
454195,0.87707186,0.12292812
456203,0.92839795,0.071602024
462777,0.93776983,0.06223017
465649,0.8028532,0.19714677
469809,0.9601846,0.039815415
476788,0.9315648,0.068435185
479303,0.77094376,0.22905625
489576,0.85287654,0.14712347
489578,0.8904189,0.109581135
500918,0.52328,0.47671995
507024,0.67667174,0.32332823
507025,0.4795878,0.5204122
509516,0.97039855,0.029601445
510142,0.9762634,0.023736602
512604,0.77011174,0.22988826
512676,0.8320065,0.1679935
581037,0.8864292,0.11357081
676791,0.989629,0.0103710145
688407,0.8983778,0.101622224
727959,0.9895175,0.010482491
927905,0.97966003,0.020339949
1247503,0.8974922,0.102507815
3000770,0.9949803,0.005019699
3005549,0.62554884,0.37445116
3005552,0.790169,0.20983098
3005553,0.6069735,0.39302644
3005554,0.6464216,0.3535784
3005555,0.476309,0.523691
3008900,0.9681846,0.031815387
3010090,0.9923993,0.007600707
3010523,0.96729517,0.03270481
3012028,0.79566175,0.20433824
3392033,0.9851479,0.014852083
3605363,0.9769024,0.02309759
3971448,0.8535138,0.14648624
3995254,0.97891253,0.021087455
4555041,0.8768388,0.123161204
5273629,0.94248503,0.05751494
5273982,0.86446524,0.1355348
5274009,0.83952117,0.1604788
5274169,0.30051565,0.69948435
5274184,0.5510038,0.44899616
5274188,0.57222813,0.42777187
5274200,0.3520248,0.6479752
5274204,0.44285417,0.55714583
5274208,0.48333746,0.51666254
5274287,0.92002565,0.079974346
5274292,0.83008397,0.169916
5278744,0.9416179,0.05838207
5279529,0.48117083,0.51882917
5279530,0.62092483,0.3790752
5279532,0.5714011,0.4285989
5279533,0.52395326,0.47604674
5279534,0.68639505,0.31360495
5280127,0.92975533,0.07024467
5496661,0.98819315,0.011806854
6320189,0.9769024,0.02309759
6439649,0.8413459,0.15865406
6450917,0.884256,0.115743995
6477976,0.93776983,0.06223017
6477977,0.95873886,0.04126116
6477978,0.91555095,0.084449075
6478357,0.9442109,0.055789083
6481567,0.93787295,0.062127057
6481577,0.9618982,0.03810177
6482246,0.8404724,0.1595276
6483689,0.8560422,0.1439578
6534308,0.67667174,0.32332823
6534309,0.4795878,0.5204122
6603750,0.8983778,0.101622224
6713933,0.8804585,0.1195415
6921725,0.8983778,0.101622224
7059439,0.98291117,0.01708885
7282400,0.988892,0.011107988
8033146,0.9924914,0.007508577
12111611,0.9673961,0.032603916
13988994,0.82871413,0.17128588
13989276,0.9515281,0.048471916
14351747,0.96942586,0.030574156
14640742,0.9997352,0.00026479823
14862109,0.935479,0.06452103
14862149,0.7256686,0.2743314
16219063,0.8983778,0.101622224
18658060,0.92070615,0.07929383
18658061,0.9177223,0.0822777
19028711,0.96611494,0.033885043
19362123,0.87877184,0.12122815
20841954,0.95783293,0.042167097
21126622,0.94921756,0.050782472
21145446,0.4109133,0.5890867
21668209,0.9074345,0.09256546
22555905,0.90065086,0.09934915
23263706,0.8994063,0.100593686
23363310,0.99260044,0.0073995674
40628205,0.9800041,0.019995943
42553078,0.5833485,0.4166515
44281962,0.8786804,0.1213196
44316739,0.76500684,0.23499317
44403842,0.992294,0.007705999
44416697,0.60329014,0.39670986
44421198,0.88177603,0.11822395
45052491,0.9841292,0.015870811
51409932,0.9673961,0.032603916
53642991,0.84189045,0.15810952
53774252,0.883345,0.11665499
53794255,0.9301354,0.06986459
53963604,0.5972973,0.4027027
53965369,0.9365888,0.06341116
54021318,0.8395065,0.16049348
54237496,0.9841292,0.015870811
54444717,0.9147729,0.08522709
57269864,0.89576876,0.104231246
57346744,0.91416043,0.08583959
66793649,0.9434969,0.0565031
71303016,0.9614757,0.038524337
71317010,0.76500684,0.23499317
71352576,0.8782844,0.12171563
71374297,0.9693172,0.030682812
71410527,0.84844375,0.15155624
71439804,0.9643124,0.035687618
71444982,0.88218594,0.11781406
72756109,0.9659109,0.034089103
76441105,0.98950344,0.010496573
76844933,0.9743996,0.025600363
84015621,0.9888065,0.011193542
84072585,0.9945671,0.00543292
92221236,0.9317928,0.06820723
92233233,0.93540126,0.064598724
92252177,0.96785676,0.03214321
92263298,0.95327324,0.046726786
92278069,0.960742,0.039257996
92280436,0.93659824,0.063401766
92294441,0.96398586,0.036014125
92979558,0.9789886,0.021011412
92980960,0.897453,0.10254698
118797419,0.97330326,0.02669673
121006658,0.91744626,0.082553744
121006824,0.7955826,0.2044174
121217573,0.80658305,0.19341695
122130033,0.9703045,0.029695492
124029674,0.9323359,0.06766411
124301946,0.9789886,0.021011412
124526965,0.9765158,0.023484174
129360616,0.9776198,0.022380201
129678678,0.95754737,0.042452622
129721444,0.94095737,0.059042625
131843750,0.7712101,0.22878993
131843751,0.9612096,0.038790397
131860511,0.9778148,0.022185236
131875668,0.8813918,0.11860818
131878154,0.80658305,0.19341695
131885942,0.89984345,0.10015655
131886803,0.7776395,0.22236049
133121258,0.8819834,0.118016616
137795081,0.9323359,0.06766411
138059439,0.98214567,0.017854348
146014346,0.9765158,0.023484174
155982232,0.9743996,0.025600363
156594562,0.970294,0.029706018
156621223,0.93107384,0.06892618
163320926,0.89180136,0.108198665
124294,0.89555407,0.10444592
126306,0.7821296,0.2178704
127792,0.90559584,0.094404176
133941,0.7174708,0.28252918
146066,0.9365888,0.06341116
171255,0.9482378,0.05176224
191568,0.96098447,0.039015535
196676,0.9445049,0.055495106
197660,0.90607464,0.09392537
448231,0.98799545,0.012004567
449392,0.9851479,0.014852083
451585,0.9379195,0.062080476
451841,0.9822576,0.017742373
451963,0.97273064,0.027269388
451964,0.754405,0.24559501
452423,0.9275086,0.072491385
453465,0.99010116,0.00989883
454165,0.82585466,0.17414534
454166,0.8184392,0.18156081
454167,0.77830285,0.22169714
455849,0.88279647,0.117203556
460247,0.9690853,0.030914746
463612,0.97450066,0.025499316
465608,0.691048,0.308952
465650,0.86017776,0.13982227
470800,0.8881158,0.11188416
473844,0.91223043,0.08776955
475379,0.88718593,0.11281408
475380,0.89866024,0.10133978
483931,0.96935284,0.030647188
488237,0.74366355,0.25633642
488238,0.8383989,0.16160111
488239,0.7944484,0.20555162
488240,0.84766823,0.15233178
488241,0.8362552,0.16374479
488242,0.8666417,0.1333583
488243,0.8403526,0.1596474
488249,0.71788865,0.28211135
495959,0.90650815,0.09349186
499786,0.86421525,0.13578476
500305,0.85214126,0.14785874
512321,0.6798722,0.3201278
512323,0.8021249,0.19787508
512324,0.83790535,0.16209465
515210,0.33738375,0.66261625
515212,0.7091533,0.29084668
2783871,0.94077414,0.05922587
3005551,0.84150434,0.1584957
3036471,0.88102245,0.11897758
5271259,0.8081836,0.1918164
5271262,0.6698334,0.33016658
6438602,0.8569238,0.14307617
6439190,0.851322,0.148678
6439191,0.72732717,0.27267283
6474980,0.97744805,0.022551972
6479148,0.880034,0.119965985
6505368,0.8413459,0.15865406
6918133,0.5914773,0.40852275
11493311,0.39450085,0.60549915
13205977,0.84189045,0.15810952
13205979,0.9301354,0.06986459
13205980,0.9301354,0.06986459
13711969,0.91748196,0.08251805
13871382,0.8395065,0.16049348
15126147,0.98825556,0.011744423
15276861,0.98293805,0.017061967
15277650,0.94831526,0.05168474
15704731,0.9446642,0.0553358
22211374,0.9383123,0.061687704
25113134,0.9546446,0.045355387
44151925,0.79839545,0.20160455
54109572,0.95524704,0.044752944
71371786,0.9373973,0.062602684
71374221,0.72830534,0.27169463
71440728,0.85494787,0.14505213
71440751,0.95515525,0.044844776
76845172,0.93880993,0.06119007
91669385,0.9761783,0.023821741
101586084,0.9880469,0.0119530875
101701806,0.9974634,0.0025365986
137346607,0.84404486,0.15595512
191808,0.9782181,0.021781944
14776494,0.9390702,0.060929783
23254967,0.49516535,0.50483465
25075886,0.938517,0.061482996
5353599,0.8983778,0.101622224
9950702,0.78986216,0.21013787
10041866,0.6772367,0.3227633
10468918,0.9176277,0.08237234
12686273,0.98339635,0.016603662
12686275,0.9683332,0.031666808
16748010,0.89555407,0.10444592
18651801,0.9100867,0.08991332
21117472,0.9622373,0.037762687
44124071,0.9050019,0.09499812
53699095,0.8789007,0.12109928
53983167,0.7235631,0.27643695
54176875,0.9128902,0.08710979
54432316,0.9174507,0.08254928
71761524,0.9753533,0.024646709
88146187,0.5171398,0.48286024
90663555,0.7776395,0.22236049
117681056,0.6722957,0.3277043
121487080,0.49191105,0.50808895
121487087,0.91425914,0.08574084
121487118,0.9150603,0.08493975
121487124,0.71788865,0.28211135
121487127,0.71788865,0.28211135
121487282,0.86788327,0.13211672
121487298,0.8178299,0.18217011
121487311,0.8781277,0.1218723
121487313,0.8865185,0.1134815
121487314,0.89161885,0.10838118
121487327,0.86443394,0.13556606
121487359,0.94828683,0.051713187
121487512,0.9416964,0.058303613
121487525,0.9198803,0.08011972
162367448,0.9456033,0.054396704
65561,0.97790086,0.022099163
446725,0.5548829,0.44511712
451372,0.82737476,0.17262526
451391,0.37404597,0.62595403
451420,0.8528823,0.14711769
451846,0.82931185,0.17068815
452029,0.9323912,0.067608796
483938,0.90023154,0.09976845
