baid,activity,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,protacxn,acname,acqualifier,acvalue,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxid,cellids,targettaxid
381038656,Inactive,1806224,463794687,155284534,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 3",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038657,Inactive,1806224,463794769,155284544,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 58",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038658,Inactive,1806224,463794771,155284566,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 60",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038659,Inactive,1806224,463794804,155284806,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 86a",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038660,Inactive,1806224,463794799,163200922,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 84a",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038661,Inactive,1806224,463794777,155284586,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,33,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',2-[6-[(3-Hydroxy-3-methylcyclobutyl)amino]-4-(trifluoromethyl)pyridazin-3-yl]-5-(trifluoromethyl)phenol,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038662,Inactive,1806224,463794779,155284683,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 68",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038908,Inactive,1806224,463794811,163200926,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,33,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 90a",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038909,Inactive,1806224,463794768,155284543,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,NULL,84,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 57",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038910,Inactive,1806224,463794734,155284545,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 28",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038911,Inactive,1806224,463794754,155284639,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 48",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038912,Inactive,1806224,463794751,155284648,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 45",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038913,Inactive,1806224,463794785,155284740,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 72",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038914,Inactive,1806224,463794828,155284685,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 100",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038915,Inactive,1806224,463794794,155284762,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,33,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 80",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038916,Inactive,1806224,463794795,155284783,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 81",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038917,Inactive,1806224,463794827,155284564,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 99",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038918,Inactive,1806224,463794727,155284642,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 21",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038919,Inactive,1806224,463794813,155284709,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 91a",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038920,Inactive,1806224,463794761,155284733,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,33,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 53",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038921,Inactive,1806224,463794729,155284801,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 23",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038922,Inactive,1806224,463794793,155284807,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 79",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038923,Inactive,1806224,463794776,155284867,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,33,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 65",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038924,Inactive,1806224,463794744,155284872,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 39",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038925,Inactive,1806224,463794807,155284601,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,NULL,41,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 88a",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038926,Inactive,1806224,463794791,155284628,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 77",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038927,Inactive,1806224,463794739,155284746,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 33",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038928,Inactive,1806224,463794686,155284535,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 2",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381038929,Inactive,1806224,463794702,155284554,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 8",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039008,Inactive,1806224,463794685,155284649,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 1",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039009,Inactive,1806224,463794721,155284707,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 15",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039010,Inactive,1806224,463794737,155284716,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',3-Chloro-2-[6-[(3-hydroxycyclobutyl)amino]pyridazin-3-yl]-5-(trifluoromethyl)phenol,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039011,Inactive,1806224,463794738,155284716,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,NULL,85,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',3-Chloro-2-[6-[(3-hydroxycyclobutyl)amino]pyridazin-3-yl]-5-(trifluoromethyl)phenol,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039012,Inactive,1806224,463794802,155284753,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 85a",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039013,Inactive,1806224,463794803,155284806,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 86a",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039014,Inactive,1806224,463794714,155284548,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 9",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039015,Inactive,1806224,463794809,155284557,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 89a",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039016,Inactive,1806224,463794780,155284579,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,33,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',5-Chloro-2-[6-[(3-hydroxy-3-methylcyclobutyl)amino]-4-(trifluoromethyl)pyridazin-3-yl]phenol,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039017,Inactive,1806224,463794748,155284612,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 42",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039018,Inactive,1806224,463794730,155284613,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,NULL,37,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 24",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039019,Inactive,1806224,463794689,155284692,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,33,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 5",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039020,Inactive,1806224,463794725,155284782,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 19",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039021,Inactive,1806224,463794688,155284580,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 4",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039022,Inactive,1806224,463794831,155284581,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,NULL,16,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 103",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039023,Inactive,1806224,463794765,155284643,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,NULL,45,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',2-[6-[(3-Hydroxy-3-methylcyclobutyl)amino]-4-methylpyridazin-3-yl]-5-(trifluoromethyl)phenol,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039024,Inactive,1806224,463794742,155284703,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 36",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039025,Inactive,1806224,463794758,155284726,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 51",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039026,Inactive,1806224,463794772,155284815,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 61",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039027,Inactive,1806224,463794757,155284572,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 50",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039028,Inactive,1806224,463794759,155284725,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 52",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039029,Inactive,1806224,463794750,155284776,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 44",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039089,Inactive,1806224,463794741,155284800,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 35",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039090,Inactive,1806224,463794798,163200921,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 83b",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039091,Inactive,1806224,463794800,163200923,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,33,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 84b",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039092,Inactive,1806224,463794805,163200924,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 87a",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039093,Inactive,1806224,463794752,155284711,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 46",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039094,Inactive,1806224,463794736,155284779,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 30",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039095,Inactive,1806224,463794735,155284818,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 29",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039096,Inactive,1806224,463794770,155284871,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 59",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039097,Inactive,1806224,463794826,155284605,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 98",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039098,Inactive,1806224,463794695,155284686,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 6",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039099,Inactive,1806224,463794745,155284730,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,33,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 40",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039100,Inactive,1806224,463794829,155284835,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 101",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039101,Inactive,1806224,463794796,155284860,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 82",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039102,Inactive,1806224,463794812,163200927,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 90b",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039103,Inactive,1806224,463794784,155284657,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 71",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039104,Inactive,1806224,463794723,155284748,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,33,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 17",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039105,Inactive,1806224,463794816,155284772,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,NULL,45,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 92b",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039106,Inactive,1806224,463794832,155641954,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 104",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039107,Inactive,1806224,463794810,155284623,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 89b",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039108,Inactive,1806224,463794778,155284682,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,NULL,46,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',2-[6-[[3-Hydroxy-3-(trifluoromethyl)cyclobutyl]amino]pyridazin-3-yl]-3-methyl-5-(trifluoromethyl)phenol,TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039109,Inactive,1806224,463794728,155284710,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 22",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039110,Inactive,1806224,463794726,155284778,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 20",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
381039171,Inactive,1806224,463794743,155284816,7124,NULL,Confirmatory,20230307,0,0,P01375,IC50,>,100,BindingDB,TNF-alpha Secretion Assay from US Patent US11208399: 'NLRP3 inflammasome inhibitors',"US11208399, Example 37",TNF - tumor necrosis factor (human),/gene/7124,NULL,P01375,9606,NULL,NULL
